OBJECTID,age,use_class,structure,district,LATITUDE,LONGITUDE,label,risk_score
18385,67.0,Residential/Composite,Tower,Sham Shui Po,22.32969491,114.1597603,0,88.9
4834,68.0,Residential/Composite,Tower,Sham Shui Po,22.33097514,114.1643144,0,88.9
32616,70.0,Residential/Composite,Tower,Sham Shui Po,22.33727325,114.1571657,0,88.9
4291,71.0,Residential/Composite,Tower,Sham Shui Po,22.33048567,114.1735395,0,88.8
19611,77.0,Residential/Composite,Tower,Kowloon City,22.32252243,114.1757785,0,88.8
20679,67.0,Residential/Composite,Tower,Sham Shui Po,22.32849234,114.1588862,1,88.8
27485,69.0,Residential/Composite,Tower,Kowloon City,22.34030436,114.1784904,0,88.8
22619,76.0,Residential/Composite,Tower,Kowloon City,22.3065844,114.1867408,0,88.8
4711,68.0,Residential/Composite,Tower,Sham Shui Po,22.32774499,114.1640335,0,88.8
2534,71.0,Residential/Composite,Tower,Sham Shui Po,22.32855707,114.1730224,0,88.8
28927,70.0,Residential/Composite,Tower,Sham Shui Po,22.32963822,114.173946,0,88.8
4110,69.0,Residential/Composite,Tower,Sham Shui Po,22.33291614,114.1642026,1,88.8
2536,70.0,Residential/Composite,Tower,Sham Shui Po,22.32870466,114.1731725,0,88.8
3221,71.0,Residential/Composite,Tower,Sham Shui Po,22.32883108,114.172416,0,88.7
19614,77.0,Residential/Composite,Tower,Kowloon City,22.32229876,114.1754744,0,88.7
28933,70.0,Residential/Composite,Tower,Sham Shui Po,22.32980527,114.1733863,0,88.7
4301,70.0,Residential/Composite,Tower,Sham Shui Po,22.32912008,114.1735947,0,88.7
12076,68.0,Residential/Composite,Tower,Sham Shui Po,22.33592002,114.1598876,0,88.7
17864,68.0,Residential/Composite,Tower,Kowloon City,22.33106338,114.1774346,0,88.7
19886,74.0,Residential/Composite,Tower,Kowloon City,22.33035932,114.1897256,0,88.7
21886,67.0,Residential/Composite,Tower,Sham Shui Po,22.33676543,114.157822,0,88.7
2766,68.0,Residential/Composite,Tower,Sham Shui Po,22.33064981,114.1617049,1,88.7
4797,66.0,Residential/Composite,Tower,Sham Shui Po,22.33027184,114.1607509,0,88.7
25393,67.0,Residential/Composite,Tower,Kowloon City,22.32521374,114.1769731,0,88.6
3311,71.0,Residential/Composite,Tower,Sham Shui Po,22.33026786,114.1604403,0,88.6
32612,69.0,Residential/Composite,Tower,Sham Shui Po,22.33720948,114.1572288,0,88.6
4169,68.0,Residential/Composite,Tower,Sham Shui Po,22.32972936,114.1628922,0,88.6
19884,74.0,Residential/Composite,Tower,Kowloon City,22.33025777,114.1897212,0,88.6
2888,67.0,Residential/Composite,Tower,Sham Shui Po,22.3310938,114.1635885,1,88.6
4857,69.0,Residential/Composite,Tower,Sham Shui Po,22.32739077,114.1602887,0,88.6
18849,71.0,Residential/Composite,Tower,Sham Shui Po,22.33183689,114.1749157,0,88.6
3945,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.32481606,114.1701861,0,88.6
25411,67.0,Residential/Composite,Tower,Kowloon City,22.32525185,114.1772192,0,88.6
20933,78.0,Residential/Composite,Tower,Sham Shui Po,22.32947185,114.158651,0,88.6
25547,68.0,Residential/Composite,Tower,Sham Shui Po,22.33223193,114.1650478,0,88.6
3031,68.0,Residential/Composite,Tower,Kowloon City,22.31303513,114.1878374,1,88.6
3312,70.0,Residential/Composite,Tower,Sham Shui Po,22.33030003,114.160383,0,88.6
2516,67.0,Residential/Composite,Tower,Sham Shui Po,22.32660114,114.1634063,0,88.6
2924,68.0,Residential/Composite,Tower,Sham Shui Po,22.33008549,114.1597961,0,88.6
3951,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.32500824,114.1701457,0,88.5
3949,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.32491172,114.1701661,0,88.5
3943,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.32471814,114.1702064,0,88.5
17360,67.0,Residential/Composite,Tower,Kowloon City,22.32510037,114.1780167,0,88.5
4134,68.0,Residential/Composite,Tower,Kowloon City,22.32349585,114.1891042,0,88.5
2521,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31543906,114.16729,0,88.5
2844,67.0,Residential/Composite,Tower,Sham Shui Po,22.32938614,114.1658379,0,88.5
21861,69.0,Residential/Composite,Tower,Sham Shui Po,22.33695891,114.15758,0,88.5
1299,70.0,Residential/Composite,Tower,Yau Tsim Mong,22.31926542,114.1721648,0,88.5
277,66.0,Residential/Composite,Tower,Sham Shui Po,22.33072761,114.1636825,0,88.5
4149,68.0,Residential/Composite,Tower,Sham Shui Po,22.32878125,114.1641159,0,88.5
30894,70.0,Residential/Composite,Tower,Sham Shui Po,22.33162976,114.1750768,0,88.5
2572,67.0,Residential/Composite,Tower,Sham Shui Po,22.33042356,114.1655087,1,88.5
4388,70.0,Residential/Composite,Tower,Sham Shui Po,22.32814193,114.1597204,0,88.5
19059,75.0,Residential/Composite,Tower,Kowloon City,22.3294404,114.1905908,0,88.5
746,70.0,Residential/Composite,Tower,Yau Tsim Mong,22.31560221,114.1677219,0,88.5
19354,67.0,Residential/Composite,Tower,Kowloon City,22.32085546,114.1880436,0,88.4
7348,69.0,Residential/Composite,Tower,Sham Shui Po,22.32777936,114.1602392,0,88.4
3921,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.32371743,114.1700645,1,88.4
26017,68.0,Residential/Composite,Tower,Kowloon City,22.32356866,114.1891355,0,88.4
30157,69.0,Residential/Composite,Tower,Sham Shui Po,22.33885189,114.157046,1,88.4
39041,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30604223,114.1678608,0,88.4
1208,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.32193117,114.1709977,0,88.4
4072,68.0,Residential/Composite,Tower,Sham Shui Po,22.32945392,114.1627333,0,88.4
3982,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32008244,114.1711657,1,88.4
4604,70.0,Residential/Composite,Tower,Sham Shui Po,22.33108085,114.1740515,0,88.4
12379,66.0,Residential/Composite,Tower,Sham Shui Po,22.33969492,114.1514993,0,88.4
4235,69.0,Residential/Composite,Tower,Sham Shui Po,22.32726665,114.1608398,1,88.3
7347,69.0,Residential/Composite,Tower,Sham Shui Po,22.32772905,114.1601306,0,88.3
8045,76.0,Residential/Composite,Tower,Eastern,22.28188309,114.2213131,0,88.3
26015,67.0,Residential/Composite,Tower,Kowloon City,22.32329598,114.1886317,0,88.3
4887,68.0,Residential/Composite,Tower,Sham Shui Po,22.32929107,114.1626044,0,88.3
4855,68.0,Residential/Composite,Tower,Sham Shui Po,22.32850986,114.1613003,0,88.3
2935,69.0,Residential/Composite,Tower,Sham Shui Po,22.33090114,114.1605048,0,88.3
4148,71.0,Residential/Composite,Tower,Kowloon City,22.32397389,114.1893454,0,88.3
4323,69.0,Residential/Composite,Tower,Sham Shui Po,22.32920197,114.1599835,0,88.3
2883,66.0,Residential/Composite,Tower,Sham Shui Po,22.33095724,114.1637823,0,88.3
29630,69.0,Residential/Composite,Tower,Sham Shui Po,22.33511228,114.1591735,0,88.3
26850,73.0,Residential/Composite,Tower,Yau Tsim Mong,22.32356704,114.1679795,0,88.3
747,70.0,Residential/Composite,Tower,Yau Tsim Mong,22.31569222,114.167703,0,88.3
4060,67.0,Residential/Composite,Tower,Sham Shui Po,22.32881027,114.1635305,0,88.3
26016,67.0,Residential/Composite,Tower,Kowloon City,22.32337905,114.1886708,0,88.3
18529,67.0,Residential/Composite,Tower,Kowloon City,22.34155831,114.1782486,0,88.3
4262,66.0,Residential/Composite,Tower,Sham Shui Po,22.32669404,114.1621719,1,88.3
27657,65.0,Residential/Composite,Tower,Kowloon City,22.32587075,114.1807998,0,88.3
4252,69.0,Residential/Composite,Tower,Sham Shui Po,22.32785864,114.1601591,0,88.3
1777,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.29799516,114.17087,0,88.2
2508,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31564307,114.1675041,0,88.2
4092,68.0,Residential/Composite,Tower,Sham Shui Po,22.33020026,114.1617337,0,88.2
11522,68.0,Residential/Composite,Tower,Sham Shui Po,22.3372922,114.1575455,0,88.2
1772,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.29790719,114.1708759,0,88.2
2682,66.0,Residential/Composite,Tower,Sham Shui Po,22.33291154,114.1627588,0,88.2
4311,68.0,Residential/Composite,Tower,Sham Shui Po,22.32863921,114.1608022,0,88.2
4614,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32190059,114.1673835,0,88.2
1236,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32484281,114.170385,0,88.2
2636,67.0,Residential/Composite,Tower,Sham Shui Po,22.33149226,114.1645432,0,88.2
20152,60.0,Residential/Composite,Tower,Kowloon City,22.3190067,114.1782875,0,88.2
19889,74.0,Residential/Composite,Tower,Kowloon City,22.33046081,114.1897299,0,88.2
12190,70.0,Residential/Composite,Tower,Sham Shui Po,22.33810384,114.157047,0,88.2
4216,69.0,Residential/Composite,Tower,Kowloon City,22.31432622,114.1880762,0,88.1
29695,73.0,Residential/Composite,Tower,Kowloon City,22.31964274,114.1873274,1,88.1
3036,62.0,Residential/Composite,Tower,Kowloon City,22.3131751,114.1878437,1,88.1
7997,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32298296,114.1705648,0,88.1
7992,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32289175,114.1705834,0,88.1
193,67.0,Residential/Composite,Tower,Sham Shui Po,22.32990077,114.1642414,0,88.1
4289,70.0,Residential/Composite,Tower,Sham Shui Po,22.33042359,114.1737127,0,88.1
7996,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32293936,114.1705724,0,88.1
3334,68.0,Residential/Composite,Tower,Kowloon City,22.32659521,114.1865338,0,88.1
2217,64.0,Residential/Composite,Tower,Yau Tsim Mong,22.31979514,114.1690043,0,88.1
3035,68.0,Residential/Composite,Tower,Sham Shui Po,22.3276127,114.160067,0,88.1
36739,71.0,Residential/Composite,Tower,Sham Shui Po,22.3302399,114.1604676,0,88.1
17237,69.0,Residential/Composite,Tower,Sham Shui Po,22.33555071,114.1742504,0,88.1
4321,68.0,Residential/Composite,Tower,Sham Shui Po,22.32769363,114.1608586,0,88.1
3254,66.0,Residential/Composite,Tower,Sham Shui Po,22.32864514,114.1620226,0,88.0
18342,66.0,Residential/Composite,Tower,Sham Shui Po,22.32820049,114.1617381,0,88.0
4578,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32288053,114.167184,0,88.0
3673,62.0,Residential/Composite,Tower,Kowloon City,22.31579072,114.1898912,0,88.0
16216,75.0,Residential/Composite,Tower,Kowloon City,22.32430318,114.176914,0,88.0
4221,67.0,Residential/Composite,Tower,Sham Shui Po,22.326476,114.1618831,0,88.0
287,69.0,Residential/Composite,Tower,Sham Shui Po,22.33141384,114.1627811,0,88.0
19314,67.0,Residential/Composite,Tower,Kowloon City,22.32834769,114.190743,0,88.0
18345,66.0,Residential/Composite,Tower,Sham Shui Po,22.32825523,114.1616674,0,88.0
684,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.29873625,114.1733301,0,88.0
19294,65.0,Residential/Composite,Tower,Kowloon City,22.32880215,114.1894545,1,88.0
4879,71.0,Residential/Composite,Tower,Yau Tsim Mong,22.3200896,114.1666361,0,88.0
26204,75.0,Residential/Composite,Tower,Kowloon City,22.32920475,114.1796508,0,88.0
18328,66.0,Residential/Composite,Tower,Sham Shui Po,22.32814671,114.161806,0,88.0
741,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31515011,114.1678357,0,88.0
2079,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.3144172,114.1701192,0,87.9
19776,74.0,Residential/Composite,Tower,Kowloon City,22.32975118,114.1896996,0,87.9
1298,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.31785908,114.1724672,0,87.9
18971,74.0,Residential/Composite,Tower,Kowloon City,22.32974724,114.190249,0,87.9
19929,74.0,Residential/Composite,Tower,Kowloon City,22.32999695,114.190064,0,87.9
11527,68.0,Residential/Composite,Tower,Sham Shui Po,22.33733865,114.1574884,0,87.9
19926,74.0,Residential/Composite,Tower,Kowloon City,22.32989499,114.1900601,0,87.9
1206,61.0,Residential/Composite,Tower,Yau Tsim Mong,22.32163252,114.1710677,0,87.9
1885,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.29794467,114.1707314,0,87.9
26130,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30346826,114.1695893,0,87.9
19786,74.0,Residential/Composite,Tower,Kowloon City,22.32985209,114.1897041,0,87.9
1626,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.29982765,114.173973,0,87.9
4884,68.0,Residential/Composite,Tower,Sham Shui Po,22.32876503,114.1632225,1,87.9
19790,74.0,Residential/Composite,Tower,Kowloon City,22.32995363,114.1897085,0,87.9
814,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30607509,114.1678687,0,87.9
3345,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31455102,114.1692579,0,87.9
16713,66.0,Residential/Composite,Tower,Kowloon City,22.32739998,114.1798952,0,87.9
19924,74.0,Residential/Composite,Tower,Kowloon City,22.32979525,114.1900562,0,87.9
4511,67.0,Residential/Composite,Tower,Sham Shui Po,22.32740013,114.1641245,1,87.9
7990,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.32284688,114.1705914,0,87.9
819,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30613608,114.1678842,0,87.9
27278,63.0,Residential/Composite,Tower,Kowloon City,22.32472756,114.1744538,0,87.9
574,67.0,Residential/Composite,Tower,Yau Tsim Mong,22.32242907,114.170087,0,87.9
4673,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.32571301,114.1666544,0,87.9
3804,66.0,Residential/Composite,Tower,Kowloon City,22.32163887,114.1911767,0,87.8
3782,66.0,Residential/Composite,Tower,Kowloon City,22.32153791,114.1914105,0,87.8
3828,66.0,Residential/Composite,Tower,Kowloon City,22.32162865,114.1908824,0,87.8
3780,66.0,Residential/Composite,Tower,Kowloon City,22.32142559,114.1913542,0,87.8
19931,74.0,Residential/Composite,Tower,Kowloon City,22.33007879,114.1900679,0,87.8
3785,66.0,Residential/Composite,Tower,Kowloon City,22.321644,114.1914637,0,87.8
4299,68.0,Residential/Composite,Tower,Sham Shui Po,22.32816327,114.1614022,0,87.8
875,63.0,Residential/Composite,Tower,Kowloon City,22.31737726,114.1896138,0,87.8
4076,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.31940565,114.1684267,1,87.8
1573,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30008304,114.1737445,0,87.8
647,68.0,Residential/Composite,Tower,Sham Shui Po,22.33063269,114.1727924,0,87.8
3439,64.0,Residential/Composite,Tower,Kowloon City,22.31970318,114.173658,0,87.8
4533,67.0,Residential/Composite,Tower,Sham Shui Po,22.32672811,114.1667523,0,87.8
3803,66.0,Residential/Composite,Tower,Kowloon City,22.32152667,114.1911202,0,87.8
1701,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30391505,114.1712434,0,87.8
3831,66.0,Residential/Composite,Tower,Kowloon City,22.3217412,114.190939,0,87.8
4094,67.0,Residential/Composite,Tower,Sham Shui Po,22.33023468,114.1616797,0,87.7
2023,65.0,Residential/Composite,Tower,Kowloon City,22.31673828,114.1871276,0,87.7
3192,70.0,Residential/Composite,Tower,Yau Tsim Mong,22.31129062,114.16956,0,87.7
10617,73.0,Residential/Composite,Tower,Kowloon City,22.32226155,114.188678,0,87.7
27693,64.0,Residential/Composite,Tower,Kowloon City,22.32599321,114.1814655,0,87.7
19240,72.0,Residential/Composite,Tower,Kowloon City,22.32465393,114.1764885,0,87.7
18530,66.0,Residential/Composite,Tower,Kowloon City,22.34185632,114.1784255,0,87.7
4748,66.0,Residential/Composite,Tower,Sham Shui Po,22.33028592,114.162425,1,87.7
11884,64.0,Residential/Composite,Tower,Sham Shui Po,22.33402819,114.1623043,0,87.7
19799,74.0,Residential/Composite,Tower,Kowloon City,22.3300808,114.189713,0,87.7
2603,67.0,Residential/Composite,Tower,Sham Shui Po,22.33151017,114.1640086,1,87.7
21632,74.0,Residential/Composite,Tower,Kowloon City,22.32389348,114.1761327,0,87.7
3081,73.0,Residential/Composite,Tower,Kowloon City,22.31469696,114.1872527,0,87.7
3250,69.0,Residential/Composite,Tower,Sham Shui Po,22.32803555,114.1627683,0,87.7
1977,63.0,Residential/Composite,Tower,Kowloon City,22.31636668,114.1884897,0,87.6
17909,65.0,Residential/Composite,Tower,Kowloon City,22.33006088,114.1800883,0,87.6
15605,66.0,Residential/Composite,Tower,Kowloon City,22.3292476,114.1817028,0,87.6
3183,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.31474717,114.1688575,0,87.6
29680,73.0,Residential/Composite,Tower,Kowloon City,22.31946485,114.1873283,0,87.6
27891,65.0,Residential/Composite,Tower,Kowloon City,22.3305601,114.1828073,0,87.6
19298,64.0,Residential/Composite,Tower,Kowloon City,22.32874614,114.1890289,0,87.6
18405,66.0,Residential/Composite,Tower,Sham Shui Po,22.32847905,114.1618723,0,87.6
4116,69.0,Residential/Composite,Tower,Sham Shui Po,22.33095499,114.1607597,0,87.6
18407,66.0,Residential/Composite,Tower,Sham Shui Po,22.32852194,114.1617921,0,87.6
18415,66.0,Residential/Composite,Tower,Sham Shui Po,22.32857425,114.1617359,0,87.6
4070,67.0,Residential/Composite,Tower,Sham Shui Po,22.32934358,114.1628716,1,87.6
18399,66.0,Residential/Composite,Tower,Sham Shui Po,22.32841871,114.1619408,0,87.6
3384,66.0,Residential/Composite,Tower,Yau Tsim Mong,22.32558738,114.1659249,0,87.6
12368,76.0,Residential/Composite,Tower,Sham Shui Po,22.3403037,114.153306,0,87.6
29889,74.0,Residential/Composite,Tower,Kowloon City,22.31978471,114.1747489,0,87.6
2247,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.32157145,114.1686423,0,87.6
22695,74.0,Residential/Composite,Tower,Kowloon City,22.30690678,114.1868555,0,87.6
19306,67.0,Residential/Composite,Tower,Sham Shui Po,22.33403534,114.1607483,0,87.6
18395,66.0,Residential/Composite,Tower,Sham Shui Po,22.32837462,114.1619953,1,87.6
35059,73.0,Residential/Composite,Tower,Kowloon City,22.32221557,114.1887587,0,87.6
4710,67.0,Residential/Composite,Tower,Sham Shui Po,22.32668235,114.1613607,0,87.6
26134,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30472633,114.1694674,0,87.6
2929,68.0,Residential/Composite,Tower,Sham Shui Po,22.33051248,114.1601188,0,87.6
5051,64.0,Residential/Composite,Tower,Kowloon City,22.32764966,114.1876733,0,87.6
1988,63.0,Residential/Composite,Tower,Kowloon City,22.32394914,114.1881931,0,87.6
31454,63.0,Residential/Composite,Tower,Kowloon City,22.32788521,114.1855982,0,87.6
3310,70.0,Residential/Composite,Tower,Sham Shui Po,22.33018688,114.1605364,0,87.5
17454,68.0,Residential/Composite,Tower,Yau Tsim Mong,22.32090405,114.1681856,0,87.5
2380,65.0,Residential/Composite,Tower,Sham Shui Po,22.32648965,114.1629077,0,87.5
3706,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31940608,114.1726685,0,87.5
4429,62.0,Residential/Composite,Tower,Sham Shui Po,22.32742243,114.1669692,1,87.5
1294,66.0,Residential/Composite,Tower,Yau Tsim Mong,22.31965921,114.1724888,1,87.5
29628,73.0,Residential/Composite,Tower,Kowloon City,22.3188218,114.1873304,0,87.5
4098,67.0,Residential/Composite,Tower,Sham Shui Po,22.33030325,114.1615905,0,87.5
1529,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31490722,114.1697792,1,87.5
16584,66.0,Residential/Composite,Tower,Kowloon City,22.31762701,114.1883816,0,87.5
4867,67.0,Residential/Composite,Tower,Sham Shui Po,22.32846683,114.1636118,0,87.5
4675,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.32580613,114.1665228,0,87.5
2944,69.0,Residential/Composite,Tower,Sham Shui Po,22.33105103,114.1605997,0,87.5
4872,67.0,Residential/Composite,Tower,Sham Shui Po,22.3285196,114.1635433,0,87.5
4864,67.0,Residential/Composite,Tower,Sham Shui Po,22.32842027,114.1636719,0,87.5
278,63.0,Residential/Composite,Tower,Sham Shui Po,22.33090413,114.163431,0,87.5
36740,70.0,Residential/Composite,Tower,Sham Shui Po,22.33020917,114.160507,0,87.5
833,78.0,Residential/Composite,Tower,Yau Tsim Mong,22.30620388,114.1682313,0,87.4
3708,69.0,Residential/Composite,Tower,Yau Tsim Mong,22.31951432,114.1726352,0,87.4
19960,72.0,Residential/Composite,Tower,Kowloon City,22.31967298,114.1865449,0,87.4
9062,68.0,Residential/Composite,Tower,Sham Shui Po,22.32738833,114.1613343,0,87.4
4982,63.0,Residential/Composite,Tower,Sham Shui Po,22.33193236,114.1649037,0,87.4
509,68.0,Residential/Composite,Tower,Sham Shui Po,22.33232481,114.1735276,0,87.4
4385,68.0,Residential/Composite,Tower,Sham Shui Po,22.32809312,114.159789,0,87.4
3420,62.0,Residential/Composite,Tower,Kowloon City,22.31748233,114.1890522,0,87.4
3746,67.0,Residential/Composite,Tower,Yau Tsim Mong,22.32216042,114.1637485,0,87.4
