OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
239,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
240,-37.00633347034454,0.9392459392547609,True,44.078643798828125,-51.513186550860816,,,0
241,-37.00633347034454,0.9392459392547609,True,44.078643798828125,-51.513186550860816,,,0
242,,,False,44.087669372558594,,,,0
243,,,False,44.087669372558594,,,,0
244,,,False,44.08535385131836,,,,0
245,,,False,44.08535385131836,,,,0
246,,,False,44.08535385131836,,,,0
247,,,False,44.08535385131836,,,,0
248,,,False,44.08109664916992,,,,0
249,-5.880563985556364,0.9496465921401978,True,44.03411102294922,-8.179650061431943,3.194368839263916,15.39,1
250,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
251,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
252,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
253,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
254,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
255,4.9827867187559605,0.9222056269645692,True,44.063323974609375,6.934293818968182,1.8938729763031006,9.12,1
256,4.9827867187559605,0.9222056269645692,True,44.063323974609375,6.934293818968182,1.8938729763031006,9.12,1
257,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
258,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
259,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
260,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
261,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
262,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
263,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
264,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
265,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
266,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
267,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
268,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
269,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
270,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
271,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
272,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
273,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
274,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
275,5.017065908759832,0.9547004103660583,True,44.05202102661133,6.98066578460532,2.7926743030548096,13.45,1
276,5.017065908759832,0.9547004103660583,True,44.05202102661133,6.98066578460532,2.7926743030548096,13.45,1
277,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
278,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
279,5.332523956894875,0.9521360993385316,True,44.04858016967773,7.419158066309163,1.39299738407135,6.71,1
280,5.332523956894875,0.9521360993385316,True,44.04858016967773,7.419158066309163,1.39299738407135,6.71,1
281,5.332523956894875,0.9521360993385316,True,44.04858016967773,7.419158066309163,1.39299738407135,6.71,1
282,5.332523956894875,0.9521360993385316,True,44.04858016967773,7.419158066309163,1.39299738407135,6.71,1
283,5.332523956894875,0.9521360993385316,True,44.04858016967773,7.419158066309163,1.39299738407135,6.71,1
284,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
285,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
286,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
287,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
288,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
