object_id,score_name,score_value
35419,Ground subsidence (InSAR),0.4055
35420,Ground subsidence (InSAR),0.4055
35421,Ground subsidence (InSAR),0.4055
35422,Ground subsidence (InSAR),0.4055
35423,Ground subsidence (InSAR),0.4055
35424,Ground subsidence (InSAR),0.4055
35425,Ground subsidence (InSAR),0.4055
35450,Ground subsidence (InSAR),0.1159
35451,Ground subsidence (InSAR),0.1159
35459,Ground subsidence (InSAR),0.2076
35460,Ground subsidence (InSAR),0.2076
35461,Ground subsidence (InSAR),0.3198
35474,Ground subsidence (InSAR),0.2147
35475,Ground subsidence (InSAR),0.2147
35476,Ground subsidence (InSAR),0.1108
35492,Ground subsidence (InSAR),0.111
35493,Ground subsidence (InSAR),0.111
35590,Ground subsidence (InSAR),0.8374
35606,Ground subsidence (InSAR),0.3204
35612,Ground subsidence (InSAR),0.1186
35613,Ground subsidence (InSAR),0.3159
35615,Ground subsidence (InSAR),0.3159
35618,Ground subsidence (InSAR),0.3159
35619,Ground subsidence (InSAR),0.1536
35620,Ground subsidence (InSAR),0.1536
35621,Ground subsidence (InSAR),0.1186
35622,Ground subsidence (InSAR),0.1186
35623,Ground subsidence (InSAR),0.3159
35624,Ground subsidence (InSAR),0.3159
35625,Ground subsidence (InSAR),0.1672
35626,Ground subsidence (InSAR),0.1672
35627,Ground subsidence (InSAR),0.1672
35628,Ground subsidence (InSAR),0.1672
35629,Ground subsidence (InSAR),0.1013
35630,Ground subsidence (InSAR),0.1013
35642,Ground subsidence (InSAR),0.1536
35643,Ground subsidence (InSAR),0.1536
35644,Ground subsidence (InSAR),0.1013
35646,Ground subsidence (InSAR),0.1013
35686,Ground subsidence (InSAR),0.3708
35687,Ground subsidence (InSAR),0.3708
35712,Ground subsidence (InSAR),0.111
35717,Ground subsidence (InSAR),0.111
35764,Ground subsidence (InSAR),0.4641
35770,Ground subsidence (InSAR),0.4641
35771,Ground subsidence (InSAR),0.4641
35828,Ground subsidence (InSAR),0.5776
35829,Ground subsidence (InSAR),1.0
35843,Ground subsidence (InSAR),0.1662
35851,Ground subsidence (InSAR),0.1403
36003,Ground subsidence (InSAR),0.2688
36005,Ground subsidence (InSAR),0.2688
36006,Ground subsidence (InSAR),0.1534
36008,Ground subsidence (InSAR),0.5258
36009,Ground subsidence (InSAR),0.5258
36011,Ground subsidence (InSAR),0.5258
36012,Ground subsidence (InSAR),0.371
36013,Ground subsidence (InSAR),0.4563
36014,Ground subsidence (InSAR),0.4563
36062,Ground subsidence (InSAR),0.2393
36076,Ground subsidence (InSAR),0.2294
36077,Ground subsidence (InSAR),0.2294
36099,Ground subsidence (InSAR),0.1467
36135,Ground subsidence (InSAR),0.434
36149,Ground subsidence (InSAR),0.5551
36150,Ground subsidence (InSAR),0.8093
36151,Ground subsidence (InSAR),0.8093
36152,Ground subsidence (InSAR),0.8093
36189,Ground subsidence (InSAR),0.134
36204,Ground subsidence (InSAR),0.6738
36205,Ground subsidence (InSAR),0.6738
36206,Ground subsidence (InSAR),0.6738
36236,Ground subsidence (InSAR),0.1393
36253,Ground subsidence (InSAR),0.1029
36275,Ground subsidence (InSAR),0.1748
36304,Ground subsidence (InSAR),0.0919
36305,Ground subsidence (InSAR),0.0919
36328,Ground subsidence (InSAR),0.3259
36333,Ground subsidence (InSAR),0.1594
36354,Ground subsidence (InSAR),0.0261
36356,Ground subsidence (InSAR),0.1205
36410,Ground subsidence (InSAR),0.4522
36411,Ground subsidence (InSAR),0.4522
36438,Ground subsidence (InSAR),0.1288
36439,Ground subsidence (InSAR),0.1288
36440,Ground subsidence (InSAR),0.2462
36452,Ground subsidence (InSAR),0.3152
36474,Ground subsidence (InSAR),0.3443
36506,Ground subsidence (InSAR),0.2179
36529,Ground subsidence (InSAR),0.0484
36530,Ground subsidence (InSAR),0.1894
36531,Ground subsidence (InSAR),1.0
36534,Ground subsidence (InSAR),0.377
36535,Ground subsidence (InSAR),0.3275
36541,Ground subsidence (InSAR),0.4067
36542,Ground subsidence (InSAR),0.4067
36543,Ground subsidence (InSAR),0.4067
36544,Ground subsidence (InSAR),0.0899
36549,Ground subsidence (InSAR),0.0853
36550,Ground subsidence (InSAR),0.2839
36553,Ground subsidence (InSAR),0.3796
36635,Ground subsidence (InSAR),0.3702
36636,Ground subsidence (InSAR),0.1726
36639,Ground subsidence (InSAR),0.1617
36646,Ground subsidence (InSAR),0.1703
36647,Ground subsidence (InSAR),0.1703
36648,Ground subsidence (InSAR),0.1703
36674,Ground subsidence (InSAR),0.3443
36678,Ground subsidence (InSAR),1.0
36679,Ground subsidence (InSAR),1.0
36680,Ground subsidence (InSAR),1.0
36681,Ground subsidence (InSAR),1.0
36682,Ground subsidence (InSAR),1.0
36683,Ground subsidence (InSAR),0.9483
36684,Ground subsidence (InSAR),0.0698
36701,Ground subsidence (InSAR),0.1703
36705,Ground subsidence (InSAR),0.2734
36706,Ground subsidence (InSAR),0.2001
36707,Ground subsidence (InSAR),0.231
36721,Ground subsidence (InSAR),1.0
36725,Ground subsidence (InSAR),0.0192
36739,Ground subsidence (InSAR),0.3672
36740,Ground subsidence (InSAR),0.3672
36741,Ground subsidence (InSAR),0.2831
36747,Ground subsidence (InSAR),0.2818
36763,Ground subsidence (InSAR),0.1168
36764,Ground subsidence (InSAR),0.039
36773,Ground subsidence (InSAR),0.3308
36830,Ground subsidence (InSAR),0.225
36831,Ground subsidence (InSAR),0.225
36843,Ground subsidence (InSAR),0.7855
36844,Ground subsidence (InSAR),0.7855
36862,Ground subsidence (InSAR),0.0678
36865,Ground subsidence (InSAR),0.1529
36866,Ground subsidence (InSAR),0.0456
36867,Ground subsidence (InSAR),0.1547
36868,Ground subsidence (InSAR),0.1997
36870,Ground subsidence (InSAR),0.317
36871,Ground subsidence (InSAR),0.0978
36873,Ground subsidence (InSAR),0.5076
36874,Ground subsidence (InSAR),0.1175
36875,Ground subsidence (InSAR),0.5076
36876,Ground subsidence (InSAR),0.1656
36881,Ground subsidence (InSAR),1.0
36891,Ground subsidence (InSAR),0.2039
36934,Ground subsidence (InSAR),0.1958
36935,Ground subsidence (InSAR),0.1409
36965,Ground subsidence (InSAR),0.3068
36966,Ground subsidence (InSAR),0.3068
36967,Ground subsidence (InSAR),0.3068
36981,Ground subsidence (InSAR),0.0915
36982,Ground subsidence (InSAR),0.0915
36983,Ground subsidence (InSAR),0.2595
36996,Ground subsidence (InSAR),0.0915
37012,Ground subsidence (InSAR),0.7711
37115,Ground subsidence (InSAR),0.3443
37118,Ground subsidence (InSAR),0.7977
37119,Ground subsidence (InSAR),0.7977
37126,Ground subsidence (InSAR),0.045
37160,Ground subsidence (InSAR),0.2402
37174,Ground subsidence (InSAR),0.3278
37214,Ground subsidence (InSAR),0.0996
37330,Ground subsidence (InSAR),0.1173
37331,Ground subsidence (InSAR),0.1173
37351,Ground subsidence (InSAR),0.1785
37361,Ground subsidence (InSAR),0.105
37383,Ground subsidence (InSAR),0.6587
37384,Ground subsidence (InSAR),0.6587
37388,Ground subsidence (InSAR),0.1917
37400,Ground subsidence (InSAR),0.0591
37407,Ground subsidence (InSAR),0.3582
37412,Ground subsidence (InSAR),1.0
37418,Ground subsidence (InSAR),0.2132
37421,Ground subsidence (InSAR),0.1377
37431,Ground subsidence (InSAR),0.1103
37432,Ground subsidence (InSAR),0.1432
37433,Ground subsidence (InSAR),0.1943
37439,Ground subsidence (InSAR),0.1594
37440,Ground subsidence (InSAR),0.1781
37441,Ground subsidence (InSAR),0.0616
37459,Ground subsidence (InSAR),0.2763
37460,Ground subsidence (InSAR),0.1735
37461,Ground subsidence (InSAR),0.2028
37502,Ground subsidence (InSAR),0.6325
37512,Ground subsidence (InSAR),0.0942
37526,Ground subsidence (InSAR),0.2384
37530,Ground subsidence (InSAR),0.0457
37536,Ground subsidence (InSAR),0.6111
37544,Ground subsidence (InSAR),0.1824
37552,Ground subsidence (InSAR),0.1202
37553,Ground subsidence (InSAR),0.1202
37556,Ground subsidence (InSAR),0.6673
37557,Ground subsidence (InSAR),0.6673
37558,Ground subsidence (InSAR),0.6673
37559,Ground subsidence (InSAR),0.6673
37560,Ground subsidence (InSAR),0.6673
37561,Ground subsidence (InSAR),0.6673
37568,Ground subsidence (InSAR),0.3467
37578,Ground subsidence (InSAR),0.6673
37579,Ground subsidence (InSAR),0.6673
37580,Ground subsidence (InSAR),0.6673
37585,Ground subsidence (InSAR),0.1848
37586,Ground subsidence (InSAR),0.1173
37590,Ground subsidence (InSAR),0.3058
37591,Ground subsidence (InSAR),0.5719
37595,Ground subsidence (InSAR),0.1108
37607,Ground subsidence (InSAR),0.2763
37608,Ground subsidence (InSAR),0.4467
37615,Ground subsidence (InSAR),1.0
37637,Ground subsidence (InSAR),0.0785
37641,Ground subsidence (InSAR),0.1202
37680,Ground subsidence (InSAR),0.1642
37698,Ground subsidence (InSAR),0.2021
37699,Ground subsidence (InSAR),0.2021
37702,Ground subsidence (InSAR),0.4522
37709,Ground subsidence (InSAR),0.2331
37710,Ground subsidence (InSAR),0.3029
37716,Ground subsidence (InSAR),0.2067
37727,Ground subsidence (InSAR),0.05
37747,Ground subsidence (InSAR),1.0
37748,Ground subsidence (InSAR),1.0
37778,Ground subsidence (InSAR),0.0162
37780,Ground subsidence (InSAR),0.911
37790,Ground subsidence (InSAR),0.2904
37791,Ground subsidence (InSAR),0.642
37792,Ground subsidence (InSAR),0.4577
37796,Ground subsidence (InSAR),0.795
37800,Ground subsidence (InSAR),0.2268
37801,Ground subsidence (InSAR),0.2268
37804,Ground subsidence (InSAR),0.6007
37807,Ground subsidence (InSAR),0.0631
37819,Ground subsidence (InSAR),0.3361
37820,Ground subsidence (InSAR),0.3361
37836,Ground subsidence (InSAR),1.0
37843,Ground subsidence (InSAR),0.7667
37844,Ground subsidence (InSAR),0.0984
37897,Ground subsidence (InSAR),0.3279
37910,Ground subsidence (InSAR),1.0
37911,Ground subsidence (InSAR),1.0
37977,Ground subsidence (InSAR),0.071
37993,Ground subsidence (InSAR),0.3454
38012,Ground subsidence (InSAR),0.0542
38019,Ground subsidence (InSAR),1.0
38023,Ground subsidence (InSAR),0.436
38032,Ground subsidence (InSAR),0.4054
38033,Ground subsidence (InSAR),0.05
38041,Ground subsidence (InSAR),0.8736
38042,Ground subsidence (InSAR),0.8736
38053,Ground subsidence (InSAR),0.1329
38054,Ground subsidence (InSAR),0.2144
38082,Ground subsidence (InSAR),0.2554
38090,Ground subsidence (InSAR),0.4153
38140,Ground subsidence (InSAR),0.09
38141,Ground subsidence (InSAR),0.09
38142,Ground subsidence (InSAR),0.09
38160,Ground subsidence (InSAR),0.0192
38174,Ground subsidence (InSAR),1.0
38181,Ground subsidence (InSAR),0.1795
38193,Ground subsidence (InSAR),1.0
38196,Ground subsidence (InSAR),1.0
38237,Ground subsidence (InSAR),0.6347
38248,Ground subsidence (InSAR),0.4512
38266,Ground subsidence (InSAR),0.144
38267,Ground subsidence (InSAR),0.1931
38268,Ground subsidence (InSAR),0.2293
38283,Ground subsidence (InSAR),0.1158
38284,Ground subsidence (InSAR),0.0941
38290,Ground subsidence (InSAR),0.2268
38297,Ground subsidence (InSAR),0.1645
38303,Ground subsidence (InSAR),0.1587
38305,Ground subsidence (InSAR),0.1777
38307,Ground subsidence (InSAR),0.1971
38308,Ground subsidence (InSAR),0.0659
38309,Ground subsidence (InSAR),0.1077
38317,Ground subsidence (InSAR),0.2268
38328,Ground subsidence (InSAR),0.6264
38329,Ground subsidence (InSAR),0.6264
38335,Ground subsidence (InSAR),0.2546
38349,Ground subsidence (InSAR),0.1205
38350,Ground subsidence (InSAR),0.1205
38351,Ground subsidence (InSAR),0.2942
38352,Ground subsidence (InSAR),0.2451
38353,Ground subsidence (InSAR),0.1205
38354,Ground subsidence (InSAR),0.1205
38355,Ground subsidence (InSAR),0.1205
38356,Ground subsidence (InSAR),0.2942
38363,Ground subsidence (InSAR),0.1049
38371,Ground subsidence (InSAR),0.0641
38372,Ground subsidence (InSAR),0.0641
38376,Ground subsidence (InSAR),0.2055
38377,Ground subsidence (InSAR),0.2055
38387,Ground subsidence (InSAR),0.2222
38389,Ground subsidence (InSAR),0.085
38399,Ground subsidence (InSAR),0.2839
38400,Ground subsidence (InSAR),0.2839
38401,Ground subsidence (InSAR),0.227
38402,Ground subsidence (InSAR),0.1412
38403,Ground subsidence (InSAR),0.9428
38404,Ground subsidence (InSAR),0.9428
38407,Ground subsidence (InSAR),0.0699
38408,Ground subsidence (InSAR),0.2229
38414,Ground subsidence (InSAR),0.134
38415,Ground subsidence (InSAR),0.112
38416,Ground subsidence (InSAR),0.134
38417,Ground subsidence (InSAR),0.1511
38418,Ground subsidence (InSAR),0.1511
38419,Ground subsidence (InSAR),0.2363
38422,Ground subsidence (InSAR),0.2363
38448,Ground subsidence (InSAR),0.3083
38463,Ground subsidence (InSAR),0.3038
38464,Ground subsidence (InSAR),0.3038
38465,Ground subsidence (InSAR),0.3038
38466,Ground subsidence (InSAR),0.3038
38467,Ground subsidence (InSAR),0.5748
38478,Ground subsidence (InSAR),0.2283
38483,Ground subsidence (InSAR),0.0699
38485,Ground subsidence (InSAR),0.0699
38486,Ground subsidence (InSAR),0.0699
38487,Ground subsidence (InSAR),0.0699
38520,Ground subsidence (InSAR),0.2132
38524,Ground subsidence (InSAR),0.3395
38525,Ground subsidence (InSAR),0.3395
38560,Ground subsidence (InSAR),0.6307
38564,Ground subsidence (InSAR),0.6307
38566,Ground subsidence (InSAR),0.6307
38574,Ground subsidence (InSAR),0.3625
38575,Ground subsidence (InSAR),0.3625
38582,Ground subsidence (InSAR),0.1915
38584,Ground subsidence (InSAR),0.1915
38585,Ground subsidence (InSAR),0.1915
38599,Ground subsidence (InSAR),0.1061
38611,Ground subsidence (InSAR),0.7624
38612,Ground subsidence (InSAR),0.4068
38614,Ground subsidence (InSAR),0.7624
38617,Ground subsidence (InSAR),0.4068
38619,Ground subsidence (InSAR),0.2371
38636,Ground subsidence (InSAR),0.2234
38677,Ground subsidence (InSAR),0.3024
38680,Ground subsidence (InSAR),0.2233
38682,Ground subsidence (InSAR),0.1175
38683,Ground subsidence (InSAR),0.6764
38689,Ground subsidence (InSAR),0.6764
38690,Ground subsidence (InSAR),0.6764
38692,Ground subsidence (InSAR),0.225
38693,Ground subsidence (InSAR),0.8833
38695,Ground subsidence (InSAR),0.225
38698,Ground subsidence (InSAR),0.3024
38724,Ground subsidence (InSAR),0.0922
38725,Ground subsidence (InSAR),0.0922
38732,Ground subsidence (InSAR),0.0698
38733,Ground subsidence (InSAR),0.1594
38741,Ground subsidence (InSAR),0.4835
38743,Ground subsidence (InSAR),0.4882
38746,Ground subsidence (InSAR),0.4882
38749,Ground subsidence (InSAR),0.4882
38751,Ground subsidence (InSAR),0.7658
38752,Ground subsidence (InSAR),0.6577
38821,Ground subsidence (InSAR),0.9687
38825,Ground subsidence (InSAR),0.9687
38834,Ground subsidence (InSAR),0.9687
38851,Ground subsidence (InSAR),0.3625
38853,Ground subsidence (InSAR),0.6731
38854,Ground subsidence (InSAR),0.3625
38856,Ground subsidence (InSAR),0.2028
38858,Ground subsidence (InSAR),0.2543
38859,Ground subsidence (InSAR),0.0362
38863,Ground subsidence (InSAR),0.052
38990,Ground subsidence (InSAR),0.4327
38991,Ground subsidence (InSAR),0.4327
38998,Ground subsidence (InSAR),0.6506
39045,Ground subsidence (InSAR),0.3769
39052,Ground subsidence (InSAR),0.6731
39066,Ground subsidence (InSAR),0.2661
39082,Ground subsidence (InSAR),0.1344
39098,Ground subsidence (InSAR),0.2758
39118,Ground subsidence (InSAR),0.434
39139,Ground subsidence (InSAR),0.1699
39143,Ground subsidence (InSAR),0.3009
39148,Ground subsidence (InSAR),0.0982
39156,Ground subsidence (InSAR),0.1107
39158,Ground subsidence (InSAR),0.1149
39169,Ground subsidence (InSAR),0.2132
39185,Ground subsidence (InSAR),0.1134
39290,Ground subsidence (InSAR),0.036
39328,Ground subsidence (InSAR),0.6199
39333,Ground subsidence (InSAR),0.5223
39345,Ground subsidence (InSAR),0.0429
39399,Ground subsidence (InSAR),0.278
39401,Ground subsidence (InSAR),0.487
39408,Ground subsidence (InSAR),0.23
39409,Ground subsidence (InSAR),0.834
39415,Ground subsidence (InSAR),0.0202
39420,Ground subsidence (InSAR),0.1205
39440,Ground subsidence (InSAR),0.257
39448,Ground subsidence (InSAR),0.1589
39449,Ground subsidence (InSAR),0.1589
39475,Ground subsidence (InSAR),0.3503
39479,Ground subsidence (InSAR),0.5177
39480,Ground subsidence (InSAR),0.5177
39483,Ground subsidence (InSAR),1.0
39484,Ground subsidence (InSAR),1.0
39491,Ground subsidence (InSAR),0.2838
39492,Ground subsidence (InSAR),0.2838
39493,Ground subsidence (InSAR),0.1645
39513,Ground subsidence (InSAR),0.3396
39514,Ground subsidence (InSAR),0.7367
39515,Ground subsidence (InSAR),0.0877
39532,Ground subsidence (InSAR),0.2202
39533,Ground subsidence (InSAR),0.2202
39534,Ground subsidence (InSAR),0.2202
39535,Ground subsidence (InSAR),0.2202
39536,Ground subsidence (InSAR),0.2202
39537,Ground subsidence (InSAR),0.2202
39538,Ground subsidence (InSAR),0.2202
39539,Ground subsidence (InSAR),0.1401
39540,Ground subsidence (InSAR),0.1401
39541,Ground subsidence (InSAR),0.1401
39542,Ground subsidence (InSAR),0.2202
39543,Ground subsidence (InSAR),0.2202
39544,Ground subsidence (InSAR),0.2202
39545,Ground subsidence (InSAR),0.2202
39546,Ground subsidence (InSAR),0.2202
39547,Ground subsidence (InSAR),0.2202
39548,Ground subsidence (InSAR),0.2202
39554,Ground subsidence (InSAR),0.1594
39773,Ground subsidence (InSAR),0.2229
39790,Ground subsidence (InSAR),0.1403
39793,Ground subsidence (InSAR),0.1697
39794,Ground subsidence (InSAR),0.1697
39796,Ground subsidence (InSAR),0.1999
39811,Ground subsidence (InSAR),0.2002
39812,Ground subsidence (InSAR),0.2002
39813,Ground subsidence (InSAR),0.2052
39814,Ground subsidence (InSAR),0.2052
39826,Ground subsidence (InSAR),0.5937
39827,Ground subsidence (InSAR),0.5937
39831,Ground subsidence (InSAR),1.0
39832,Ground subsidence (InSAR),1.0
39837,Ground subsidence (InSAR),0.2661
39840,Ground subsidence (InSAR),0.2121
39841,Ground subsidence (InSAR),0.2121
39842,Ground subsidence (InSAR),0.2121
39848,Ground subsidence (InSAR),0.4117
39850,Ground subsidence (InSAR),1.0
39853,Ground subsidence (InSAR),0.0922
39859,Ground subsidence (InSAR),0.2404
39861,Ground subsidence (InSAR),0.3612
39873,Ground subsidence (InSAR),0.4279
39877,Ground subsidence (InSAR),0.8002
39879,Ground subsidence (InSAR),0.0853
39886,Ground subsidence (InSAR),0.4691
39919,Ground subsidence (InSAR),0.2535
39920,Ground subsidence (InSAR),0.2726
39921,Ground subsidence (InSAR),0.2018
39926,Ground subsidence (InSAR),0.9611
39940,Ground subsidence (InSAR),0.2662
39957,Ground subsidence (InSAR),0.0807
39962,Ground subsidence (InSAR),0.0865
39963,Ground subsidence (InSAR),0.0865
39964,Ground subsidence (InSAR),0.0865
39965,Ground subsidence (InSAR),0.0865
39967,Ground subsidence (InSAR),0.2018
39969,Ground subsidence (InSAR),0.1296
39970,Ground subsidence (InSAR),0.1629
39979,Ground subsidence (InSAR),0.1342
39982,Ground subsidence (InSAR),0.1777
39983,Ground subsidence (InSAR),0.1777
39984,Ground subsidence (InSAR),0.1777
39985,Ground subsidence (InSAR),0.1777
39990,Ground subsidence (InSAR),0.0996
39991,Ground subsidence (InSAR),0.0996
39992,Ground subsidence (InSAR),0.0996
39993,Ground subsidence (InSAR),0.0996
40000,Ground subsidence (InSAR),0.2042
40005,Ground subsidence (InSAR),0.2294
40007,Ground subsidence (InSAR),0.3211
40010,Ground subsidence (InSAR),0.2259
40013,Ground subsidence (InSAR),0.2282
40014,Ground subsidence (InSAR),0.0721
40015,Ground subsidence (InSAR),0.0922
40016,Ground subsidence (InSAR),0.2392
40017,Ground subsidence (InSAR),0.3395
40018,Ground subsidence (InSAR),0.0977
40019,Ground subsidence (InSAR),0.1114
40020,Ground subsidence (InSAR),0.3395
40021,Ground subsidence (InSAR),0.0977
40022,Ground subsidence (InSAR),0.3308
40023,Ground subsidence (InSAR),0.046
40026,Ground subsidence (InSAR),0.0969
40029,Ground subsidence (InSAR),0.0216
40041,Ground subsidence (InSAR),0.4352
40049,Ground subsidence (InSAR),0.05
40051,Ground subsidence (InSAR),0.05
40052,Ground subsidence (InSAR),0.05
40053,Ground subsidence (InSAR),0.1695
40057,Ground subsidence (InSAR),0.1695
40058,Ground subsidence (InSAR),0.0631
40061,Ground subsidence (InSAR),0.174
40065,Ground subsidence (InSAR),0.144
40075,Ground subsidence (InSAR),0.8143
40082,Ground subsidence (InSAR),0.4588
40084,Ground subsidence (InSAR),1.0
40085,Ground subsidence (InSAR),0.2076
40086,Ground subsidence (InSAR),0.227
40087,Ground subsidence (InSAR),0.0601
40089,Ground subsidence (InSAR),0.1402
40095,Ground subsidence (InSAR),0.6091
40096,Ground subsidence (InSAR),0.3799
40103,Ground subsidence (InSAR),0.396
40114,Ground subsidence (InSAR),0.1582
40153,Ground subsidence (InSAR),0.0589
40154,Ground subsidence (InSAR),0.1197
40155,Ground subsidence (InSAR),0.1197
40156,Ground subsidence (InSAR),0.1197
40157,Ground subsidence (InSAR),0.0926
40158,Ground subsidence (InSAR),0.0926
40159,Ground subsidence (InSAR),0.0926
40160,Ground subsidence (InSAR),0.0589
40161,Ground subsidence (InSAR),0.2064
40166,Ground subsidence (InSAR),0.0923
40167,Ground subsidence (InSAR),0.2304
40168,Ground subsidence (InSAR),0.3702
40169,Ground subsidence (InSAR),0.3847
40172,Ground subsidence (InSAR),0.107
40173,Ground subsidence (InSAR),0.4646
40185,Ground subsidence (InSAR),0.2293
40186,Ground subsidence (InSAR),0.2293
40204,Ground subsidence (InSAR),0.7505
40205,Ground subsidence (InSAR),0.7505
40206,Ground subsidence (InSAR),0.2684
40208,Ground subsidence (InSAR),0.0541
40209,Ground subsidence (InSAR),0.1671
40210,Ground subsidence (InSAR),0.0541
40211,Ground subsidence (InSAR),0.0541
40213,Ground subsidence (InSAR),0.3541
40214,Ground subsidence (InSAR),0.3541
40216,Ground subsidence (InSAR),0.3541
40219,Ground subsidence (InSAR),0.4075
40220,Ground subsidence (InSAR),0.4075
40221,Ground subsidence (InSAR),0.4075
40226,Ground subsidence (InSAR),0.5542
40326,Ground subsidence (InSAR),0.1108
40327,Ground subsidence (InSAR),0.3311
40331,Ground subsidence (InSAR),0.1757
40337,Ground subsidence (InSAR),0.1801
40339,Ground subsidence (InSAR),0.3672
40341,Ground subsidence (InSAR),0.3395
40342,Ground subsidence (InSAR),0.1999
40343,Ground subsidence (InSAR),0.1999
40344,Ground subsidence (InSAR),0.1402
40345,Ground subsidence (InSAR),0.1402
40346,Ground subsidence (InSAR),0.0915
40347,Ground subsidence (InSAR),0.1265
40361,Ground subsidence (InSAR),0.2705
40362,Ground subsidence (InSAR),0.4714
40363,Ground subsidence (InSAR),1.0
40365,Ground subsidence (InSAR),0.4053
40371,Ground subsidence (InSAR),0.0816
40383,Ground subsidence (InSAR),0.133
40391,Ground subsidence (InSAR),1.0
40395,Ground subsidence (InSAR),0.1824
40396,Ground subsidence (InSAR),0.3025
40400,Ground subsidence (InSAR),0.2336
40401,Ground subsidence (InSAR),0.3503
40403,Ground subsidence (InSAR),0.3503
40404,Ground subsidence (InSAR),0.3503
40410,Ground subsidence (InSAR),0.1951
40440,Ground subsidence (InSAR),0.214
40442,Ground subsidence (InSAR),0.2896
40456,Ground subsidence (InSAR),0.3317
40472,Ground subsidence (InSAR),1.0
40474,Ground subsidence (InSAR),0.8833
40500,Ground subsidence (InSAR),0.5479
40519,Ground subsidence (InSAR),0.4357
40524,Ground subsidence (InSAR),0.4926
40525,Ground subsidence (InSAR),0.4926
40553,Ground subsidence (InSAR),0.0982
40555,Ground subsidence (InSAR),0.4357
40559,Ground subsidence (InSAR),0.1063
40587,Ground subsidence (InSAR),0.7735
40588,Ground subsidence (InSAR),0.7735
40605,Ground subsidence (InSAR),0.3799
40606,Ground subsidence (InSAR),0.3799
40608,Ground subsidence (InSAR),0.8097
40611,Ground subsidence (InSAR),0.2538
40614,Ground subsidence (InSAR),0.1339
40622,Ground subsidence (InSAR),0.3308
40639,Ground subsidence (InSAR),0.777
40646,Ground subsidence (InSAR),0.248
40647,Ground subsidence (InSAR),0.8288
40648,Ground subsidence (InSAR),0.8288
40649,Ground subsidence (InSAR),1.0
40665,Ground subsidence (InSAR),0.1034
40672,Ground subsidence (InSAR),0.3661
40801,Ground subsidence (InSAR),0.1587
40825,Ground subsidence (InSAR),0.3152
40826,Ground subsidence (InSAR),0.2586
40828,Ground subsidence (InSAR),0.1344
40829,Ground subsidence (InSAR),0.2141
40932,Ground subsidence (InSAR),0.3389
40933,Ground subsidence (InSAR),0.3813
40935,Ground subsidence (InSAR),0.4533
41015,Ground subsidence (InSAR),0.8294
41033,Ground subsidence (InSAR),0.3473
41036,Ground subsidence (InSAR),0.3009
41051,Ground subsidence (InSAR),0.3798
41052,Ground subsidence (InSAR),0.4533
41058,Ground subsidence (InSAR),0.317
41063,Ground subsidence (InSAR),0.3098
41076,Ground subsidence (InSAR),0.436
41083,Ground subsidence (InSAR),0.1108
41084,Ground subsidence (InSAR),0.1265
41104,Ground subsidence (InSAR),0.5964
41109,Ground subsidence (InSAR),0.2714
41115,Ground subsidence (InSAR),0.3938
41122,Ground subsidence (InSAR),0.2121
41198,Ground subsidence (InSAR),0.0922
41199,Ground subsidence (InSAR),0.0922
41202,Ground subsidence (InSAR),0.1047
41206,Ground subsidence (InSAR),0.2149
41208,Ground subsidence (InSAR),0.2896
41209,Ground subsidence (InSAR),0.2896
41211,Ground subsidence (InSAR),0.6347
41215,Ground subsidence (InSAR),0.6347
41219,Ground subsidence (InSAR),0.0984
41224,Ground subsidence (InSAR),0.2444
41226,Ground subsidence (InSAR),0.1153
41235,Ground subsidence (InSAR),0.0699
41246,Ground subsidence (InSAR),0.214
41249,Ground subsidence (InSAR),0.3985
41250,Ground subsidence (InSAR),0.3985
41251,Ground subsidence (InSAR),0.3985
41254,Ground subsidence (InSAR),0.3013
41256,Ground subsidence (InSAR),0.1585
41365,Ground subsidence (InSAR),0.2432
41399,Ground subsidence (InSAR),0.2202
41400,Ground subsidence (InSAR),0.2202
41401,Ground subsidence (InSAR),0.2202
41402,Ground subsidence (InSAR),0.2202
41403,Ground subsidence (InSAR),0.2202
41404,Ground subsidence (InSAR),0.2202
41405,Ground subsidence (InSAR),0.2202
41406,Ground subsidence (InSAR),0.1401
41407,Ground subsidence (InSAR),0.1401
41408,Ground subsidence (InSAR),0.2202
41409,Ground subsidence (InSAR),0.2202
41410,Ground subsidence (InSAR),0.2202
41411,Ground subsidence (InSAR),0.2202
41412,Ground subsidence (InSAR),0.2202
41413,Ground subsidence (InSAR),0.2202
41414,Ground subsidence (InSAR),0.2202
41415,Ground subsidence (InSAR),0.2202
41443,Ground subsidence (InSAR),0.2904
41444,Ground subsidence (InSAR),0.2313
41446,Ground subsidence (InSAR),0.1764
41476,Ground subsidence (InSAR),0.18
41477,Ground subsidence (InSAR),0.18
41478,Ground subsidence (InSAR),0.18
41482,Ground subsidence (InSAR),0.1377
41483,Ground subsidence (InSAR),0.1748
41484,Ground subsidence (InSAR),0.1748
41491,Ground subsidence (InSAR),0.1645
41492,Ground subsidence (InSAR),0.4488
41496,Ground subsidence (InSAR),0.021
41497,Ground subsidence (InSAR),0.1667
41498,Ground subsidence (InSAR),0.4758
41502,Ground subsidence (InSAR),0.3687
41503,Ground subsidence (InSAR),0.6347
41504,Ground subsidence (InSAR),0.093
41509,Ground subsidence (InSAR),0.1777
