OBJECTID,top_height_m,base_height_m,storeys,building_height_m
48640,52.1,5.9,2.0,46.2
48683,51.0,5.5,,45.5
48684,74.2,5.5,,68.7
49086,70.3,5.5,,64.8
49087,70.3,5.5,14.0,64.8
49088,70.3,5.5,,64.8
49089,70.3,5.5,,64.8
35278,31.1,26.7,,4.400000000000002
40516,16.7,6.5,,10.2
43141,23.6,7.5,3.0,16.1
46721,17.5,7.6,3.0,9.9
31997,11.0,4.9,2.0,6.1
32338,18.2,5.3,13.0,12.899999999999999
32366,25.0,2.6,3.0,22.4
32385,20.4,7.0,2.0,13.399999999999999
32758,49.0,7.2,,41.8
36149,19.3,5.3,5.0,14.0
38024,23.9,5.3,,18.599999999999998
40672,40.4,5.1,4.0,35.3
40935,25.0,2.6,3.0,22.4
41052,49.0,7.2,,41.8
41076,11.1,5.4,2.0,5.699999999999999
42009,29.0,6.9,,22.1
42011,29.0,6.9,,22.1
42608,46.0,6.8,9.0,39.2
42699,49.0,7.2,,41.8
42812,46.0,6.7,9.0,39.3
43886,18.8,4.9,2.0,13.9
44594,20.0,6.0,3.0,14.0
44595,18.9,6.0,4.0,12.899999999999999
48940,40.3,5.8,,34.5
48953,16.5,6.7,,9.8
49549,52.7,7.0,,45.7
49550,52.7,7.0,,45.7
49698,49.4,5.5,,43.9
49780,27.3,7.0,,20.3
49841,36.7,5.3,8.0,31.400000000000002
50235,52.3,27.3,9.0,24.999999999999996
32355,12.0,7.3,,4.7
38023,24.4,5.4,,19.0
43132,50.8,6.1,14.0,44.699999999999996
9897,14.6,4.9,2.0,9.7
16019,47.9,23.2,6.0,24.7
17955,19.7,4.9,,14.799999999999999
17960,54.3,17.8,12.0,36.5
17963,54.3,17.8,12.0,36.5
17967,19.6,4.4,3.0,15.200000000000001
17981,19.6,4.4,3.0,15.200000000000001
18014,18.1,4.8,,13.3
18016,79.5,4.7,20.0,74.8
18018,79.5,4.7,20.0,74.8
18025,77.0,4.7,18.0,72.3
18029,77.0,4.7,18.0,72.3
18113,34.3,13.4,6.0,20.9
18332,22.9,7.8,2.0,15.099999999999998
18334,22.9,7.8,2.0,15.099999999999998
18338,22.9,7.8,2.0,15.099999999999998
18800,23.3,16.3,2.0,7.0
20704,14.1,4.9,1.0,9.2
20705,20.6,5.2,,15.400000000000002
20709,16.4,5.8,,10.599999999999998
20712,29.5,5.6,,23.9
20716,16.2,5.9,,10.299999999999999
21069,79.6,4.3,27.0,75.3
21071,78.9,4.3,27.0,74.60000000000001
21074,78.9,4.3,27.0,74.60000000000001
21077,79.5,4.2,27.0,75.3
21078,90.2,4.1,31.0,86.10000000000001
21086,90.6,4.2,31.0,86.39999999999999
21090,90.0,4.2,31.0,85.8
21092,95.3,4.2,33.0,91.1
21093,78.7,4.3,27.0,74.4
21094,78.6,4.2,27.0,74.39999999999999
21095,78.5,4.2,27.0,74.3
21097,95.4,4.3,33.0,91.10000000000001
21100,94.9,4.2,33.0,90.7
21104,89.8,4.2,31.0,85.6
21106,89.5,4.2,31.0,85.3
21109,89.0,4.3,31.0,84.7
21112,11.3,4.3,2.0,7.000000000000001
21114,26.0,4.2,6.0,21.8
21118,17.9,4.2,2.0,13.7
21131,77.1,4.9,26.0,72.19999999999999
21134,77.3,4.8,26.0,72.5
21137,79.9,4.8,27.0,75.10000000000001
21140,84.3,4.4,29.0,79.89999999999999
21144,84.3,4.3,29.0,80.0
21147,83.7,4.3,29.0,79.4
21149,84.0,4.4,29.0,79.6
21152,84.1,4.4,29.0,79.69999999999999
21162,85.4,4.9,29.0,80.5
21165,8.6,4.3,1.0,4.3
21168,10.1,4.8,1.0,5.3
23540,24.3,12.9,4.0,11.4
24652,11.2,4.0,3.0,7.199999999999999
24661,98.7,8.0,31.0,90.7
24665,98.5,8.2,31.0,90.3
24669,98.4,8.2,31.0,90.2
24675,98.4,8.2,31.0,90.2
24680,98.4,8.2,30.0,90.2
24701,14.4,4.5,2.0,9.9
24704,14.6,4.5,2.0,10.1
24706,14.9,4.5,2.0,10.4
24710,14.9,4.5,2.0,10.4
24712,14.7,4.5,2.0,10.2
24716,14.9,4.5,2.0,10.4
24720,14.9,4.5,2.0,10.4
24724,14.9,4.5,2.0,10.4
24728,14.8,4.5,2.0,10.3
24731,14.9,4.5,2.0,10.4
24739,14.9,4.5,2.0,10.4
24741,14.9,4.5,2.0,10.4
24744,14.9,4.5,2.0,10.4
24746,14.9,4.5,2.0,10.4
24757,44.4,3.8,5.0,40.6
24767,23.9,3.8,9.0,20.099999999999998
25134,12.8,4.2,2.0,8.600000000000001
25138,12.8,4.2,2.0,8.600000000000001
25139,12.8,4.2,2.0,8.600000000000001
25140,12.8,4.2,2.0,8.600000000000001
25141,12.8,4.2,2.0,8.600000000000001
25142,12.8,4.2,2.0,8.600000000000001
25556,37.2,4.8,6.0,32.400000000000006
25636,16.8,3.7,4.0,13.100000000000001
25644,98.2,16.8,28.0,81.4
25648,98.5,16.8,28.0,81.7
25651,98.9,16.8,28.0,82.10000000000001
25653,98.7,16.8,28.0,81.9
25656,21.4,4.7,3.0,16.7
25660,21.4,4.7,3.0,16.7
25662,21.4,4.7,3.0,16.7
25663,21.4,4.7,3.0,16.7
25665,21.4,4.7,3.0,16.7
25670,21.4,4.7,3.0,16.7
25673,21.4,4.7,3.0,16.7
25681,100.8,4.4,30.0,96.39999999999999
25689,100.7,4.4,30.0,96.3
25690,100.3,4.3,30.0,96.0
25695,13.1,4.2,,8.899999999999999
25698,100.7,4.3,30.0,96.4
25702,100.8,4.3,30.0,96.5
25706,100.7,4.3,30.0,96.4
25708,100.9,4.3,30.0,96.60000000000001
25739,68.8,5.5,22.0,63.3
25747,68.7,5.5,22.0,63.2
25754,69.4,5.5,22.0,63.900000000000006
25763,84.6,5.2,28.0,79.39999999999999
25772,84.8,5.1,28.0,79.7
25782,84.8,5.1,28.0,79.7
25790,84.4,5.4,28.0,79.0
25796,85.0,5.4,28.0,79.6
25802,84.5,5.2,28.0,79.3
25814,84.5,5.5,28.0,79.0
25821,85.0,5.5,28.0,79.5
25833,84.1,5.3,28.0,78.8
25837,81.9,5.4,27.0,76.5
25840,68.4,5.4,22.0,63.00000000000001
25846,69.4,5.4,22.0,64.0
25866,22.7,5.1,5.0,17.6
25884,15.7,5.5,3.0,10.2
25891,17.7,5.5,1.0,12.2
27034,11.2,4.2,4.0,6.999999999999999
27045,113.2,15.4,32.0,97.8
27051,113.2,15.4,32.0,97.8
27053,112.9,15.4,32.0,97.5
27056,114.1,19.4,31.0,94.69999999999999
27060,114.1,19.4,31.0,94.69999999999999
27109,100.2,4.9,19.0,95.3
27116,100.2,4.9,19.0,95.3
27120,92.9,5.0,16.0,87.9
27123,92.9,5.0,16.0,87.9
28108,52.5,4.3,13.0,48.2
28637,101.9,4.7,36.0,97.2
30117,26.1,6.0,4.0,20.1
30129,26.1,6.0,6.0,20.1
30136,,,,
30196,11.0,5.5,,5.5
30520,16.8,6.1,3.0,10.700000000000001
30528,28.8,5.4,3.0,23.4
30533,150.5,25.6,44.0,124.9
30537,150.5,25.6,44.0,124.9
30539,150.4,25.6,44.0,124.80000000000001
30541,150.3,25.6,44.0,124.70000000000002
30543,150.2,25.7,44.0,124.49999999999999
30544,150.3,25.7,44.0,124.60000000000001
30545,150.2,25.7,44.0,124.49999999999999
30547,150.2,25.7,44.0,124.49999999999999
30549,150.3,25.8,44.0,124.50000000000001
30552,150.2,25.8,44.0,124.39999999999999
31801,23.7,5.4,4.0,18.299999999999997
31809,11.0,5.2,,5.8
31812,11.0,5.4,,5.6
31814,25.1,5.0,,20.1
31817,11.0,5.2,,5.8
32224,15.7,5.7,,10.0
32649,8.7,5.0,,3.6999999999999993
33244,330.8,327.1,1.0,3.6999999999999886
33260,89.3,6.0,28.0,83.3
33267,89.5,6.0,28.0,83.5
33274,89.1,6.0,28.0,83.1
33282,88.7,6.1,28.0,82.60000000000001
33286,89.1,6.1,28.0,83.0
33293,88.6,6.1,28.0,82.5
33297,88.9,5.6,28.0,83.30000000000001
33301,88.5,6.1,28.0,82.4
33306,88.3,6.1,28.0,82.2
33310,89.4,6.1,28.0,83.30000000000001
33317,16.5,6.1,2.0,10.4
34612,113.9,14.6,14.0,99.30000000000001
34616,113.9,14.6,14.0,99.30000000000001
36196,50.5,40.8,2.0,9.700000000000003
37319,91.6,4.5,30.0,87.1
37320,91.6,4.6,30.0,87.0
37321,12.0,4.7,2.0,7.3
37524,15.9,5.8,3.0,10.100000000000001
37525,16.5,5.8,2.0,10.7
37750,28.3,21.5,2.0,6.800000000000001
37976,29.6,17.1,3.0,12.5
38016,15.4,4.9,,10.5
38017,14.9,4.9,2.0,10.0
38018,9.8,5.1,,4.700000000000001
38020,9.5,5.0,,4.5
38026,15.5,5.1,4.0,10.4
38028,15.5,5.1,2.0,10.4
38114,13.1,5.8,2.0,7.3
38229,547.2,542.2,2.0,5.0
38421,42.9,32.6,3.0,10.299999999999997
38423,42.9,32.6,3.0,10.299999999999997
38424,42.9,32.6,3.0,10.299999999999997
38425,42.9,32.6,3.0,10.299999999999997
38500,15.4,5.1,,10.3
39141,41.7,35.5,,6.200000000000003
39142,41.8,35.5,,6.299999999999997
39405,50.2,40.8,2.0,9.400000000000006
40436,27.4,4.8,2.0,22.599999999999998
40521,17.6,4.1,3.0,13.500000000000002
40522,129.0,20.9,36.0,108.1
40523,129.0,20.9,36.0,108.1
40641,32.6,10.6,6.0,22.0
42239,26.2,4.0,4.0,22.2
42340,28.2,3.8,2.0,24.4
43868,580.0,572.0,2.0,8.0
43916,30.4,21.2,,9.2
43951,11.2,6.9,1.0,4.299999999999999
45299,26.8,16.5,3.0,10.3
47700,19.3,5.3,2.0,14.0
47708,85.0,19.3,23.0,65.7
49048,29.1,4.0,4.0,25.1
49049,99.9,29.1,21.0,70.80000000000001
49499,92.8,15.2,,77.6
49500,92.8,15.2,,77.6
49682,25.9,12.1,,13.799999999999999
49807,19.0,6.0,,13.0
49808,11.5,5.7,,5.8
51004,99.2,15.2,,84.0
16023,32.6,10.6,6.0,22.0
21156,82.4,4.6,28.0,77.80000000000001
21158,82.2,5.0,28.0,77.2
21161,77.3,4.9,26.0,72.39999999999999
21166,9.7,4.9,,4.799999999999999
25853,84.4,5.4,28.0,79.0
25863,84.5,5.5,28.0,79.0
31802,58.9,5.3,14.0,53.6
33326,16.5,6.1,2.0,10.4
45145,163.0,157.5,2.0,5.5
45300,26.8,16.5,3.0,10.3
49514,15.2,4.5,,10.7
50074,,,,
12030,16.9,4.6,3.0,12.299999999999999
12032,16.2,4.5,,11.7
12265,70.8,25.6,16.0,45.199999999999996
12266,30.3,15.1,4.0,15.200000000000001
12268,76.2,25.0,14.0,51.2
12274,76.2,25.0,14.0,51.2
12340,76.2,25.0,14.0,51.2
12362,76.2,25.0,14.0,51.2
13332,60.1,9.2,14.0,50.900000000000006
13336,20.0,4.9,4.0,15.1
13362,96.2,21.6,19.0,74.6
13364,96.2,21.6,19.0,74.6
13983,22.2,11.0,3.0,11.2
13991,22.2,11.0,3.0,11.2
13995,22.2,11.0,3.0,11.2
14002,60.7,11.5,14.0,49.2
14004,60.7,11.5,14.0,49.2
14006,36.0,20.9,9.0,15.100000000000001
14010,101.7,7.2,24.0,94.5
14011,101.7,7.2,24.0,94.5
14014,23.6,8.1,2.0,15.500000000000002
14017,23.6,8.1,2.0,15.500000000000002
14019,60.9,21.3,13.0,39.599999999999994
14020,60.9,21.3,13.0,39.599999999999994
14168,59.0,5.6,11.0,53.4
14171,59.0,5.6,11.0,53.4
15138,38.0,14.8,,23.2
15143,38.0,14.8,,23.2
15634,66.8,22.1,14.0,44.699999999999996
15641,66.8,22.1,14.0,44.699999999999996
15659,21.5,17.5,4.0,4.0
15660,108.7,17.6,30.0,91.1
15667,109.1,17.6,30.0,91.5
15671,108.7,17.6,30.0,91.1
15676,108.6,12.5,30.0,96.1
15696,21.2,6.6,,14.6
16018,20.7,15.0,1.0,5.699999999999999
16025,79.1,13.8,17.0,65.3
16753,48.2,5.1,12.0,43.1
17530,47.2,5.8,12.0,41.400000000000006
17534,35.5,5.8,9.0,29.7
17556,23.2,9.2,3.0,14.0
17944,17.7,5.1,,12.6
17946,29.5,4.8,6.0,24.7
17953,23.1,6.8,,16.3
17957,23.1,6.8,,16.3
17965,23.1,10.0,3.0,13.100000000000001
18477,23.0,13.2,4.0,9.8
18478,106.6,14.3,30.0,92.3
18480,105.7,18.1,30.0,87.6
18482,105.9,18.2,30.0,87.7
18517,22.7,7.0,3.0,15.7
18519,22.7,7.0,3.0,15.7
18523,22.7,7.0,3.0,15.7
18554,71.1,31.2,15.0,39.89999999999999
18609,27.0,12.8,4.0,14.2
18617,114.5,27.0,30.0,87.5
18624,114.4,27.0,30.0,87.4
18630,114.4,17.5,30.0,96.9
18635,113.6,27.0,30.0,86.6
18642,113.5,27.0,30.0,86.5
18703,40.7,5.0,10.0,35.7
18706,30.9,5.3,7.0,25.599999999999998
18708,85.8,5.0,24.0,80.8
18735,102.0,4.6,28.0,97.4
18777,140.6,21.7,26.0,118.89999999999999
18781,33.8,18.5,,15.299999999999997
18787,35.3,21.1,2.0,14.199999999999996
18789,35.3,21.1,2.0,14.199999999999996
18793,35.3,21.1,2.0,14.199999999999996
18794,68.9,35.1,14.0,33.800000000000004
18799,67.3,32.5,14.0,34.8
22733,26.2,6.7,6.0,19.5
22737,19.2,5.6,,13.6
22739,19.2,5.6,,13.6
22742,19.2,5.6,,13.6
22744,19.2,5.6,,13.6
22859,77.1,19.4,21.0,57.699999999999996
22863,77.1,19.4,21.0,57.699999999999996
22866,53.6,18.2,12.0,35.400000000000006
22868,53.6,18.2,12.0,35.400000000000006
22907,40.2,5.0,10.0,35.2
22909,40.2,5.0,18.0,35.2
23521,60.5,6.0,13.0,54.5
23522,60.5,6.0,13.0,54.5
23526,46.1,6.0,8.0,40.1
23527,46.1,6.0,8.0,40.1
23544,54.0,21.2,14.0,32.8
23558,65.2,4.8,14.0,60.400000000000006
23559,65.2,4.8,14.0,60.400000000000006
24507,60.1,9.2,14.0,50.900000000000006
24508,20.0,4.9,4.0,15.1
24801,19.7,5.1,,14.6
24811,93.1,19.9,23.0,73.19999999999999
24814,93.1,19.9,23.0,73.19999999999999
24816,56.7,20.4,10.0,36.300000000000004
24817,56.7,20.4,10.0,36.300000000000004
26023,26.4,22.1,1.0,4.299999999999997
26105,31.0,5.3,1.0,25.7
26113,19.9,4.6,,15.299999999999999
26125,29.3,5.4,5.0,23.9
26128,78.3,18.7,17.0,59.599999999999994
26143,18.3,5.3,3.0,13.0
26146,78.3,18.7,17.0,59.599999999999994
26150,78.5,18.3,17.0,60.2
26286,76.3,21.5,16.0,54.8
26287,20.7,6.5,,14.2
26672,71.8,20.8,14.0,51.0
26673,41.9,5.8,6.0,36.1
26674,41.9,5.8,6.0,36.1
26681,21.0,6.0,,15.0
26684,21.3,5.8,,15.5
26693,19.1,6.0,3.0,13.100000000000001
26730,20.5,4.9,,15.6
26836,88.3,11.1,23.0,77.2
27076,52.3,4.9,,47.4
27081,52.3,4.9,,47.4
27084,52.3,4.9,,47.4
27090,52.3,4.9,,47.4
27094,72.6,4.9,16.0,67.69999999999999
27099,72.6,4.9,16.0,67.69999999999999
30401,22.6,7.2,3.0,15.400000000000002
30404,22.6,7.2,3.0,15.400000000000002
30417,21.9,6.4,,15.499999999999998
30437,12.8,6.5,2.0,6.300000000000001
30440,12.8,6.5,2.0,6.300000000000001
31701,116.5,18.1,35.0,98.4
31741,116.5,18.2,35.0,98.3
31759,117.5,18.2,35.0,99.3
31767,117.4,18.2,35.0,99.2
31785,117.0,18.2,35.0,98.8
31788,120.0,18.1,35.0,101.9
31791,117.7,18.1,35.0,99.6
31792,116.5,18.1,35.0,98.4
31793,116.0,18.2,35.0,97.8
31794,116.8,18.2,35.0,98.6
31795,116.9,18.2,35.0,98.7
31902,25.0,22.1,1.0,2.8999999999999986
31917,37.5,18.2,5.0,19.3
32410,12.5,7.5,2.0,5.0
32492,7.1,5.5,,1.5999999999999996
32594,31.5,9.7,5.0,21.8
34647,23.1,10.0,3.0,13.100000000000001
35264,21.1,10.4,3.0,10.700000000000001
35265,122.6,20.1,33.0,102.5
35266,122.0,22.2,33.0,99.8
35268,122.2,21.1,33.0,101.1
35269,21.2,10.3,3.0,10.899999999999999
35270,113.6,19.6,30.0,94.0
35271,114.4,19.6,30.0,94.80000000000001
35601,67.9,27.8,16.0,40.10000000000001
35602,70.2,31.8,15.0,38.400000000000006
35603,59.3,24.5,12.0,34.8
35605,84.4,35.2,18.0,49.2
35817,47.9,38.3,2.0,9.600000000000001
35818,46.3,38.3,2.0,8.0
37520,17.1,7.5,2.0,9.600000000000001
37860,38.2,19.2,6.0,19.000000000000004
37861,26.0,19.2,2.0,6.800000000000001
38185,38.8,19.2,6.0,19.599999999999998
38364,12.9,7.7,,5.2
39194,21.5,12.1,3.0,9.4
39195,22.2,12.4,3.0,9.799999999999999
39196,23.1,12.6,3.0,10.500000000000002
39197,26.5,16.0,3.0,10.5
39198,26.4,16.4,3.0,10.0
39199,28.1,16.2,3.0,11.900000000000002
39200,22.7,12.8,3.0,9.899999999999999
39201,26.5,15.6,3.0,10.9
39202,27.9,16.4,3.0,11.5
39203,23.5,13.2,3.0,10.3
39204,28.3,16.5,3.0,11.8
39205,24.2,13.4,3.0,10.799999999999999
39206,27.2,16.8,3.0,10.399999999999999
39207,24.3,13.5,3.0,10.8
39208,27.2,17.3,3.0,9.899999999999999
39209,27.3,17.7,3.0,9.600000000000001
39210,26.4,16.3,3.0,10.099999999999998
39211,26.4,16.4,3.0,10.0
39212,26.4,16.3,3.0,10.099999999999998
39213,27.3,18.0,3.0,9.3
39214,27.3,18.4,3.0,8.900000000000002
39215,26.4,16.4,3.0,10.0
39216,28.7,19.1,3.0,9.599999999999998
39218,27.3,18.7,3.0,8.600000000000001
39220,28.7,19.5,3.0,9.2
39222,29.8,19.8,3.0,10.0
39224,29.8,20.1,3.0,9.7
39225,24.3,13.8,3.0,10.5
39227,28.9,20.3,3.0,8.599999999999998
39229,31.1,19.9,3.0,11.200000000000003
39231,29.8,19.8,3.0,10.0
39232,29.8,19.6,3.0,10.2
39233,29.8,19.8,3.0,10.0
39236,29.8,19.8,3.0,10.0
39238,29.8,19.8,3.0,10.0
39241,29.3,19.7,3.0,9.600000000000001
39242,29.4,19.4,3.0,10.0
39243,29.4,19.9,3.0,9.5
39244,29.4,19.6,3.0,9.799999999999997
39245,28.1,19.3,3.0,8.8
39246,29.2,18.8,3.0,10.399999999999999
39248,29.4,18.6,3.0,10.799999999999997
39249,24.3,14.0,3.0,10.3
39251,28.7,18.5,3.0,10.2
39253,28.7,18.3,3.0,10.399999999999999
39255,24.7,14.9,3.0,9.799999999999999
39256,27.7,18.0,3.0,9.7
39257,28.3,18.1,3.0,10.2
39258,26.0,15.1,3.0,10.9
39259,26.9,17.2,3.0,9.7
39260,26.0,15.4,3.0,10.6
39261,26.9,17.4,3.0,9.5
39262,25.8,16.0,3.0,9.8
39263,26.9,17.0,3.0,9.899999999999999
39264,25.8,16.1,3.0,9.7
39265,26.9,16.6,3.0,10.299999999999997
39266,25.8,15.9,3.0,9.9
39267,26.8,16.7,3.0,10.100000000000001
39268,25.5,16.5,3.0,9.0
39269,26.1,16.3,3.0,9.8
39271,26.5,14.4,3.0,12.1
39272,26.3,17.1,3.0,9.2
39273,26.5,17.2,3.0,9.3
39274,26.6,17.3,3.0,9.3
39275,26.9,17.2,3.0,9.7
39276,26.1,16.3,3.0,9.8
39277,28.8,17.5,3.0,11.3
39278,25.3,16.4,3.0,8.900000000000002
39279,28.7,17.7,3.0,11.0
39280,27.8,18.4,3.0,9.400000000000002
39281,25.3,16.4,3.0,8.900000000000002
39282,27.8,18.1,3.0,9.7
39283,28.8,18.6,3.0,10.2
39284,25.1,16.0,3.0,9.100000000000001
39285,29.3,18.9,3.0,10.400000000000002
39286,25.2,15.8,3.0,9.399999999999999
39287,28.9,19.0,3.0,9.899999999999999
39288,25.2,15.8,3.0,9.399999999999999
39289,28.9,18.7,3.0,10.2
39291,25.2,15.8,3.0,9.399999999999999
39292,28.9,18.6,3.0,10.299999999999997
39293,28.9,18.9,3.0,10.0
39294,25.2,15.8,3.0,9.399999999999999
39295,29.0,18.9,3.0,10.100000000000001
39296,29.0,18.7,3.0,10.3
39297,29.0,18.0,3.0,11.0
39298,23.1,13.2,3.0,9.900000000000002
39299,29.0,17.5,3.0,11.5
39300,29.0,17.0,3.0,12.0
39301,26.5,14.6,3.0,11.9
39302,26.7,16.8,3.0,9.899999999999999
39303,26.4,16.5,3.0,9.899999999999999
39304,23.1,13.2,3.0,9.900000000000002
39305,26.7,16.5,3.0,10.2
39306,26.7,16.4,3.0,10.3
39307,23.0,12.8,3.0,10.2
39308,22.8,12.5,3.0,10.3
39313,26.5,14.8,3.0,11.7
39314,26.5,15.0,3.0,11.5
39315,26.5,15.2,3.0,11.3
39316,26.5,15.4,3.0,11.1
44421,38.0,14.8,5.0,23.2
45451,33.9,4.2,7.0,29.7
48280,118.2,11.1,25.0,107.10000000000001
48281,118.2,11.1,25.0,107.10000000000001
48366,31.9,11.7,4.0,20.2
48367,109.9,31.9,24.0,78.0
48368,109.9,31.9,24.0,78.0
49050,25.7,16.2,2.0,9.5
49051,25.7,16.2,2.0,9.5
49227,74.9,17.2,17.0,57.7
49228,74.9,17.2,17.0,57.7
50254,90.2,27.7,,62.5
50348,104.7,27.7,,77.0
50362,120.2,27.7,28.0,92.5
50404,18.8,14.6,,4.200000000000001
50458,104.7,27.7,24.0,77.0
50522,120.2,27.7,29.0,92.5
50688,28.1,14.6,2.0,13.500000000000002
50752,27.5,14.4,,13.1
50765,28.1,14.6,2.0,13.500000000000002
50772,27.6,14.3,,13.3
50866,28.1,14.6,2.0,13.500000000000002
50867,28.1,14.6,2.0,13.500000000000002
50953,27.6,14.3,,13.3
50977,27.6,14.3,,13.3
51011,27.5,14.4,,13.1
51017,27.5,14.4,,13.1
50969,104.7,27.7,,77.0
36182,,,,
36563,24.3,13.1,5.0,11.200000000000001
36564,25.9,8.8,4.0,17.099999999999998
36565,25.9,8.8,4.0,17.099999999999998
36567,28.1,11.5,4.0,16.6
36569,28.4,11.4,4.0,17.0
36570,28.4,11.4,4.0,17.0
36571,28.5,11.5,4.0,17.0
36573,28.5,11.5,4.0,17.0
36574,28.4,11.5,4.0,16.9
36575,24.8,8.7,4.0,16.1
36576,35.5,19.5,4.0,16.0
36577,36.0,19.5,4.0,16.5
36578,35.9,19.5,4.0,16.4
36579,35.4,19.5,4.0,15.899999999999999
36580,27.8,11.5,4.0,16.3
36581,25.7,9.4,4.0,16.299999999999997
36582,25.7,9.4,4.0,16.299999999999997
36583,30.2,14.0,4.0,16.2
36584,30.2,14.0,4.0,16.2
36585,34.6,15.6,4.0,19.0
36586,34.6,15.6,4.0,19.0
38097,80.9,73.4,2.0,7.5
39105,64.0,60.1,1.0,3.8999999999999986
39190,54.6,46.6,2.0,8.0
39334,80.9,73.4,2.0,7.5
39335,79.4,74.4,1.0,5.0
39407,48.4,37.3,3.0,11.100000000000001
39410,50.3,47.7,2.0,2.5999999999999943
42056,16.3,8.4,2.0,7.9
38316,27.8,17.3,2.0,10.5
9,8.7,5.0,,3.6999999999999993
100,17.6,6.1,,11.500000000000002
27267,25.9,6.1,6.0,19.799999999999997
30620,39.5,27.3,1.0,12.2
31015,24.7,9.3,6.0,15.399999999999999
31020,24.7,9.3,6.0,15.399999999999999
31032,9.4,4.3,1.0,5.1000000000000005
31035,9.4,4.3,1.0,5.1000000000000005
31075,24.0,4.5,6.0,19.5
31089,24.7,4.8,6.0,19.9
31092,24.7,4.8,6.0,19.9
31098,25.1,5.2,6.0,19.900000000000002
31108,25.2,5.4,6.0,19.799999999999997
31115,25.6,5.6,6.0,20.0
31117,25.5,4.7,6.0,20.8
31120,10.1,4.0,1.0,6.1
31122,10.1,4.0,1.0,6.1
31123,10.1,4.0,1.0,6.1
31125,10.1,4.0,1.0,6.1
31127,23.1,4.3,6.0,18.8
33682,19.0,11.1,2.0,7.9
33683,19.1,8.9,2.0,10.200000000000001
33684,23.0,15.2,2.0,7.800000000000001
33686,19.0,10.3,2.0,8.7
33688,23.1,14.3,2.0,8.8
33691,27.6,15.7,2.0,11.900000000000002
33693,19.0,10.9,2.0,8.1
33695,27.6,15.4,2.0,12.200000000000001
33734,15.6,4.6,3.0,11.0
33750,14.5,7.9,1.0,6.6
33759,14.3,7.5,2.0,6.800000000000001
33763,13.6,7.0,2.0,6.6
33769,13.6,6.9,2.0,6.699999999999999
33774,18.3,14.4,2.0,3.9000000000000004
33780,21.0,13.1,2.0,7.9
33787,21.4,14.2,2.0,7.199999999999999
33791,21.9,14.9,2.0,6.999999999999998
33795,22.4,14.9,2.0,7.499999999999998
33798,22.0,14.7,2.0,7.300000000000001
33804,21.3,14.0,2.0,7.300000000000001
33810,18.8,12.0,2.0,6.800000000000001
33814,18.4,11.4,2.0,6.999999999999998
33819,17.4,11.0,2.0,6.399999999999999
33825,17.3,8.1,2.0,9.200000000000001
33830,19.3,15.2,2.0,4.100000000000001
33878,13.1,4.8,,8.3
34758,9.4,4.3,1.0,5.1000000000000005
36893,25.2,7.2,6.0,18.0
37359,14.4,7.3,2.0,7.1000000000000005
37360,13.6,6.9,2.0,6.699999999999999
37693,16.0,3.6,3.0,12.4
38174,7.7,4.1,2.0,3.6000000000000005
39111,74.0,62.6,2.0,11.399999999999999
46462,16.4,6.6,3.0,9.799999999999999
46823,8.7,5.0,,3.6999999999999993
46824,8.7,5.0,,3.6999999999999993
46827,14.7,8.7,2.0,6.0
46828,8.7,5.0,,3.6999999999999993
46829,8.7,5.0,,3.6999999999999993
46848,8.7,5.0,,3.6999999999999993
48197,8.0,2.8,1.0,5.2
33666,19.0,10.3,2.0,8.7
33857,16.1,5.3,3.0,10.8
33864,16.0,6.1,,9.9
33870,7.7,4.1,,3.6000000000000005
47978,74.9,66.9,,8.0
3,22.9,18.0,1.0,4.899999999999999
10,12.3,6.1,2.0,6.200000000000001
11,12.3,6.1,2.0,6.200000000000001
12,12.6,6.6,2.0,6.0
13,21.0,14.7,2.0,6.300000000000001
14,23.9,17.7,2.0,6.199999999999999
24226,60.9,45.2,4.0,15.699999999999996
24227,60.4,45.2,4.0,15.199999999999996
24228,59.6,45.3,4.0,14.300000000000004
24231,63.3,47.0,4.0,16.299999999999997
25275,111.2,59.4,16.0,51.800000000000004
25282,115.3,58.5,17.0,56.8
25295,120.4,55.0,20.0,65.4
25312,121.7,55.7,20.0,66.0
25315,113.9,55.7,18.0,58.2
25374,61.6,45.0,5.0,16.6
25377,61.3,45.0,5.0,16.299999999999997
25378,61.4,43.5,5.0,17.9
25380,60.6,41.9,5.0,18.700000000000003
25390,56.4,39.6,5.0,16.799999999999997
25391,55.0,37.6,5.0,17.4
25394,55.2,37.5,5.0,17.700000000000003
25427,111.8,45.1,22.0,66.69999999999999
25431,111.1,44.6,22.0,66.5
25546,111.1,44.6,22.0,66.5
25576,112.6,44.6,22.0,68.0
25601,34.5,17.7,5.0,16.8
25625,34.7,15.6,5.0,19.1
25635,47.6,30.8,6.0,16.8
25638,49.2,31.8,6.0,17.400000000000002
25641,50.3,32.7,6.0,17.599999999999994
25643,50.8,31.9,6.0,18.9
25647,93.5,28.0,22.0,65.5
25658,93.5,26.6,22.0,66.9
25674,123.4,58.0,22.0,65.4
25679,122.9,59.3,22.0,63.60000000000001
25682,123.0,49.6,22.0,73.4
26205,49.1,40.5,2.0,8.600000000000001
26240,49.5,40.7,2.0,8.799999999999997
26242,49.9,41.0,2.0,8.899999999999999
26243,49.6,40.8,2.0,8.800000000000004
26244,49.9,40.6,2.0,9.299999999999997
