building_id,ds1_objectid,address,district,region,building_type,usage,completion_date,age_years,latitude,longitude,notice_count,last_update,bad_event,score
263566,3969,72 FA YUEN ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-05-15,63.1,22.318307869912303,114.1715307000818,21,2025/07/30 11:44:47+00,1,50.9
274511,4230,131A YEE KUK ST SIU HING MANSION,Sham Shui Po,Kowloon,Tower,Residential/Composite,1964-04-27,62.1,22.32654388998856,114.1617971999808,21,2025/07/30 11:44:47+00,1,50.9
280402,4331,179A SAI YEUNG CHOI ST N FULL HILL CENTRE,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1964-02-04,62.3,22.32614831958932,114.16841339985854,21,2025/07/30 11:44:47+00,1,50.9
698361,10598,107 CASTLE PEAK RD CASTLE PEAK BAY BAYVIEW TERRACE BLK 25,Tuen Mun,New Territories,Tower,Residential/Composite,1989-10-04,36.7,22.377791549940127,113.9827967002076,21,2025/07/30 11:44:47+00,1,50.9
2060322,35861,27 YI PEI SQUARE,Tsuen Wan,New Territories,Tower,Others,,,22.36892209957529,114.11582869983464,21,2025/07/30 11:44:47+00,1,50.9
695964,10541,33 CASTLE PEAK RD CASTLE PEAK BAY SPRING SEAVIEW TERRACE BLK B,Tuen Mun,New Territories,Tower,Residential/Composite,1990-11-05,35.6,22.37330241037796,113.98906170043722,20,2025/07/30 11:44:47+00,1,50.2
698326,10595,107 CASTLE PEAK RD CASTLE PEAK BAY BAYVIEW TERRACE BLK 24,Tuen Mun,New Territories,Tower,Residential/Composite,1989-10-04,36.7,22.37774730959069,113.98304389955638,20,2025/07/30 11:44:47+00,1,50.2
831210,12972,488 KING'S RD YING WAH COURT,Eastern,Hong Kong,Podium,Residential/Composite,1970-06-22,56.0,22.2911902696153,114.20150560030322,20,2025/07/30 11:44:47+00,1,50.2
831770,12977,488 KING'S RD YING WAH COURT,Eastern,Hong Kong,Tower,Residential/Composite,1970-06-22,56.0,22.2911902696153,114.20150560030322,20,2025/07/30 11:44:47+00,1,50.2
1081530,17552,21 BROADCAST DRIVE LUNG CHEUNG COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1969-04-14,57.1,22.34250583017996,114.17936550021771,20,2025/07/30 11:44:47+00,1,50.2
1371453,21396,3 LUNG PING RD BEACON HEIGHTS PHASE 1 BLK 3,Sham Shui Po,Kowloon,Tower,Residential/Composite,1985-08-13,40.8,22.341938349875026,114.16723219970628,20,2025/07/30 11:44:47+00,1,50.2
1371553,21398,5 LUNG PING RD BEACON HEIGHTS PHASE 1 BLK 5,Sham Shui Po,Kowloon,Tower,Residential/Composite,1985-08-13,40.8,22.342010519569897,114.1670759002327,20,2025/07/30 11:44:47+00,1,50.2
225043,3381,73 KI LUNG ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1965-04-22,61.1,22.3254880499336,114.16606629972,19,2025/07/30 11:44:47+00,1,49.4
281472,4369,318 SAI YEUNG CHOI ST N JEAN HOUSE,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1967-04-05,59.2,22.32601733962855,114.16879469981563,19,2025/07/30 11:44:47+00,1,49.4
613409,9471,29 WONG NAI CHUNG RD PEACE HSE,Wan Chai,Hong Kong,Tower,Residential/Composite,1963-08-02,62.8,22.269759429753947,114.18458969975497,19,2025/07/30 11:44:47+00,1,49.4
690084,10401,3 TRIANGLE ST WAH YAN COURT,Wan Chai,Hong Kong,Tower,Residential/Composite,1989-01-31,37.3,22.27621438028945,114.17437059992336,19,2025/07/30 11:44:47+00,1,49.4
1255863,20308,33 MAIDSTONE RD MAIDSTONE APARTMENT,Kowloon City,Kowloon,Tower,Residential/Composite,1957-11-05,68.6,22.318868009950734,114.18711580005424,19,2025/07/30 11:44:47+00,1,49.4
1256069,20315,41 MAIDSTONE RD MAIDSTONE APARTMENT,Kowloon City,Kowloon,Tower,Residential/Composite,1957-11-05,68.6,22.31870207963732,114.18711670027552,19,2025/07/30 11:44:47+00,1,49.4
1256557,20318,49 MAIDSTONE RD MAIDSTONE APARTMENT,Kowloon City,Kowloon,Tower,Residential/Composite,1957-11-05,68.6,22.31853708012221,114.18711749977284,19,2025/07/30 11:44:47+00,1,49.4
31501,650,22C BOWRING ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-11-27,62.5,22.304181990106827,114.17049339955076,18,2025/07/30 11:44:47+00,1,48.5
102389,1498,325 PORTLAND ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-03-12,63.2,22.32107594000269,114.1681509003438,18,2025/07/30 11:44:47+00,1,48.5
117668,1687,38 PILKEM ST CUMBERLAND HOUSE,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-08-03,62.8,22.304547769563957,114.17136740028536,18,2025/07/30 11:44:47+00,1,48.5
182792,2502,186 LAI CHI KOK RD,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1968-01-08,58.4,22.32607742962972,114.16409769994893,18,2025/07/30 11:44:47+00,1,48.5
188450,2598,38 TUNG CHOI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-06-17,63.0,22.318182269696024,114.17098229979332,18,2025/07/30 11:44:47+00,1,48.5
226319,3400,30 KI LUNG ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1964-03-12,62.2,22.325138749653604,114.16702670012216,18,2025/07/30 11:44:47+00,1,48.5
320082,5302,153 BELCHER'S ST KAM TONG BUILDING,Central & Western,Hong Kong,Tower,Residential/Composite,1973-03-07,53.2,22.28257148998233,114.12731600023324,18,2025/07/30 11:44:47+00,1,48.5
698151,10589,107 CASTLE PEAK RD CASTLE PEAK BAY BAYVIEW TERRACE BLK 23,Tuen Mun,New Territories,Tower,Residential/Composite,1989-10-04,36.7,22.37761297965534,113.9832762996616,18,2025/07/30 11:44:47+00,1,48.5
698449,10600,107 CASTLE PEAK RD CASTLE PEAK BAY BAYVIEW TERRACE BLK 26,Tuen Mun,New Territories,Tower,Residential/Composite,1989-10-04,36.7,22.377730979701028,113.98253619988576,18,2025/07/30 11:44:47+00,1,48.5
1222375,19835,19 KOWLOON CITY RD,Kowloon City,Kowloon,Tower,Residential/Composite,1965-08-20,60.8,22.317956610009617,114.1885510002286,18,2025/07/30 11:44:47+00,1,48.5
1572876,25044,37T JORDAN RD JORDAN MANSION,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1957-08-07,68.8,22.305814489846853,114.16880580014764,18,2025/07/30 11:44:47+00,1,48.5
1729009,27583,126 MA TAU WAI RD,Kowloon City,Kowloon,Tower,Residential/Composite,1963-09-27,62.7,22.31082125040041,114.187418900362,18,2025/07/30 11:44:47+00,1,48.5
5121340,37160,1097 CANTON RD,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-11-18,62.5,22.320087440283203,114.16679339979568,18,2025/07/30 11:44:47+00,1,48.5
176168,2415,263 LAI CHI KOK RD,Sham Shui Po,Kowloon,Tower,Residential/Composite,1963-08-14,62.8,22.32763469028879,114.16134329955366,17,2025/07/30 11:44:47+00,1,47.6
188331,2594,34 TUNG CHOI ST PAK CHEUNG BUILDING,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1960-12-30,65.4,22.31806741008296,114.17099049981177,17,2025/07/30 11:44:47+00,1,47.6
188685,2603,41 UN CHAU ST,Sham Shui Po,Kowloon,Tower,Residential/Composite,1959-01-13,67.4,22.331510170258184,114.1640085996172,17,2025/07/30 11:44:47+00,1,47.6
213392,3108,133 SHANGHAI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1964-02-20,62.3,22.306521960420184,114.16938460021912,17,2025/07/30 11:44:47+00,1,47.6
246168,3659,27 KI LUNG ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-05-27,63.0,22.324739080144468,114.16703359972088,17,2025/07/30 11:44:47+00,1,47.6
293212,4765,389 RECLAMATION ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1964-06-03,62.0,22.317612749728653,114.16780729996697,17,2025/07/30 11:44:47+00,1,47.6
764283,12144,248 CASTLE PEAK RD CASTLE PEAK HOUSE,Sham Shui Po,Kowloon,Tower,Residential/Composite,1963-06-13,63.0,22.337440410446614,114.1579403998296,17,2025/07/30 11:44:47+00,1,47.6
1302392,20781,147 CHA KWO LING RD CHA KWO LING BUILDING,Kwun Tong,Kowloon,Tower,Residential/Composite,1971-10-12,54.7,22.30379172031172,114.227220000103,17,2025/07/30 11:44:47+00,1,47.6
1782038,29333,332 MA TAU WAI RD,Kowloon City,Kowloon,Tower,Residential/Composite,1963-10-07,62.7,22.31738848039413,114.18734360012706,17,2025/07/30 11:44:47+00,1,47.6
56788,1127,48 MONG KOK RD CHUNG LEE BUILDING,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-08-23,63.8,22.32137740983967,114.17085430018584,16,2025/07/30 11:44:47+00,1,46.7
217472,3229,11A MAGNOLIA RD MAY KING COURT,Sham Shui Po,Kowloon,Tower,Residential/Composite,1985-04-25,41.1,22.329421730428574,114.1723738001109,16,2025/07/30 11:44:47+00,1,46.7
246095,3656,19 KI LUNG ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1966-08-26,59.8,22.324628260286037,114.1671817000755,16,2025/07/30 11:44:47+00,1,46.7
267111,4058,117 APLIU ST,Sham Shui Po,Kowloon,Tower,Residential/Composite,1962-11-28,63.5,22.328723080405894,114.16364939960022,16,2025/07/30 11:44:47+00,1,46.7
277263,4243,271 TO KWA WAN RD,Kowloon City,Kowloon,Tower,Residential/Composite,1959-01-13,67.4,22.31665622000861,114.19026559997748,16,2025/07/30 11:44:47+00,1,46.7
294607,4816,469 RECLAMATION ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-01-05,64.4,22.320062660363533,114.16730060034251,16,2025/07/30 11:44:47+00,1,46.7
295681,4851,128 YU CHAU ST,Sham Shui Po,Kowloon,Tower,Residential/Composite,1961-07-15,64.9,22.32805888970603,114.1641545002301,16,2025/07/30 11:44:47+00,1,46.7
1250535,20247,33 KA LOK ST SHUN KING BUILDING,Kwun Tong,Kowloon,Tower,Residential/Composite,1966-02-04,60.3,22.316522019575583,114.22535629995332,16,2025/07/30 11:44:47+00,1,46.7
1372869,21425,10 LUNG PING RD BEACON HEIGHTS PHASE 3 BLK 10,Sham Shui Po,Kowloon,Tower,Residential/Composite,1987-05-22,39.0,22.34282029971712,114.16649329962615,16,2025/07/30 11:44:47+00,1,46.7
1372886,21426,12 LUNG PING RD BEACON HEIGHTS PHASE 3 BLK 12,Sham Shui Po,Kowloon,Tower,Residential/Composite,1987-05-22,39.0,22.342882649714568,114.16633159972366,16,2025/07/30 11:44:47+00,1,46.7
1448874,22986,99 ELECTRIC RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1966-11-04,59.6,22.285066450356453,114.19148709964998,16,2025/07/30 11:44:47+00,1,46.7
1678740,26620,3 WU KWONG ST UNITED BUILDING FUNG YI COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1972-10-23,53.6,22.30606742956826,114.18640350012151,16,2025/07/30 11:44:47+00,1,46.7
1750729,28353,5 ON FU RD,Tai Po,New Territories,Tower,Residential/Composite,1964-09-09,61.7,22.447634829983485,114.164813500043,16,2025/07/30 11:44:47+00,1,46.7
1981438,34551,16 PAK TAI ST PAK TAI MANSION BLK C,Kowloon City,Kowloon,Tower,Residential/Composite,1962-11-21,63.5,22.31997307979384,114.1879741004244,16,2025/07/30 11:44:47+00,1,46.7
134152,1939,199A RECLAMATION ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-11-06,62.6,22.313449230397737,114.16866589981146,15,2025/07/30 11:44:47+00,1,45.7
536996,8431,62 ELECTRIC RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1963-02-23,63.3,22.283871549932144,114.19187749984678,15,2025/07/30 11:44:47+00,1,45.7
1114182,18078,90 TAI NAN ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-08-27,62.8,22.32535482976164,114.16589549957769,15,2025/07/30 11:44:47+00,1,45.7
1678497,26617,1 WU KWONG ST UNITED BUILDING LUNG TO COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1972-10-23,53.6,22.30620831016546,114.18650839974292,15,2025/07/30 11:44:47+00,1,45.7
4199,194,157 NAM CHEONG ST,Sham Shui Po,Kowloon,Tower,Residential/Composite,1961-08-29,64.8,22.33022810034663,114.16384670006516,14,2025/07/30 11:44:47+00,1,44.6
104214,1529,110 PORTLAND ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1957-08-09,68.8,22.31490722029201,114.16977920025,14,2025/07/30 11:44:47+00,1,44.6
171025,2359,137 LAI CHI KOK RD HONG MEI BUILDING,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1971-03-16,55.2,22.325349080395767,114.16431370001726,14,2025/07/30 11:44:47+00,1,44.6
198321,2820,22 CHI KIANG ST TUNG SHUN HING BUILDING,Kowloon City,Kowloon,Tower,Residential/Composite,1973-03-21,53.2,22.315137489903293,114.1899217999512,14,2025/07/30 11:44:47+00,1,44.6
216830,3205,144 SHANGHAI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1965-07-22,60.9,22.30654238042655,114.16967989980763,14,2025/07/30 11:44:47+00,1,44.6
249813,3732,27 SHIM LUEN ST,Kowloon City,Kowloon,Tower,Residential/Composite,1959-07-30,66.9,22.32155639021528,114.19284479984763,14,2025/07/30 11:44:47+00,1,44.6
266281,4037,10 SAN LAU ST,Kowloon City,Kowloon,Tower,Residential/Composite,1959-02-14,67.3,22.31219991019776,114.18690110040552,14,2025/07/30 11:44:47+00,1,44.6
405625,6674,30 KENNEDY RD YALE LODGE,Central & Western,Hong Kong,Tower,Residential/Composite,1964-11-24,61.5,22.276129510368666,114.15933319966746,14,2025/07/30 11:44:47+00,1,44.6
437194,7205,5 YUEN YUEN ST,Wan Chai,Hong Kong,Tower,Residential/Composite,1966-05-28,60.0,22.269255619651176,114.1858950000543,14,2025/07/30 11:44:47+00,1,44.6
495131,8089,92 ROBINSON RD LAI CHEUNG HSE,Central & Western,Hong Kong,Tower,Residential/Composite,1966-04-23,60.1,22.28278871043068,114.14256619987032,14,2025/07/30 11:44:47+00,1,44.6
1213659,19641,55 TAK KU LING RD,Kowloon City,Kowloon,Tower,Residential/Composite,1967-01-13,59.4,22.32962914017276,114.19135490020858,14,2025/07/30 11:44:47+00,1,44.6
1678991,26623,5 WU KWONG ST UNITED BUILDING YIN ON COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1972-10-23,53.6,22.30592225021172,114.1862900002833,14,2025/07/30 11:44:47+00,1,44.6
31737,654,18 DIANTHUS RD PINE COURT,Sham Shui Po,Kowloon,Tower,Residential/Composite,1988-01-12,38.4,22.33033947958336,114.17314300014937,13,2025/07/30 11:44:47+00,1,43.5
55331,1116,11A LOCK RD,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-05-25,63.0,22.2969434296956,114.17147420017432,13,2025/07/30 11:44:47+00,1,43.5
129074,1856,10A HUMPHREYS AVE,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1959-06-10,67.0,22.298172280426456,114.17299100033448,13,2025/07/30 11:44:47+00,1,43.5
1198341,19437,5 EASTBOURNE RD EASTBOURNE COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1965-12-30,60.4,22.343672140257127,114.1767254000572,13,2025/07/30 11:44:47+00,1,43.5
1389724,21820,81 CHUNG ON ST,Tsuen Wan,New Territories,Tower,Others,,,22.36908089017101,114.11616670013314,13,2025/07/30 11:44:47+00,1,43.5
1649805,26095,51 TSING YUEN ST WAI ON BUILDING,Tai Po,New Territories,Tower,Residential/Composite,1965-05-25,61.0,22.4492780397498,114.16491279958608,13,2025/07/30 11:44:47+00,1,43.5
1752214,28388,12 LO LUNG HANG ST HING LEE BUILDING,Kowloon City,Kowloon,Tower,Residential/Composite,1965-06-28,60.9,22.307459150219643,114.18352320003568,13,2025/07/30 11:44:47+00,1,43.5
136424,1960,108 SHANGHAI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1960-02-08,66.3,22.305799849783284,114.16949090008508,12,2025/07/30 11:44:47+00,1,42.3
158994,2208,59 WOOSUNG ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1960-04-23,66.1,22.307097809816128,114.17046189989684,12,2025/07/30 11:44:47+00,1,42.3
178421,2450,99 TUNG CHOI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1967-02-23,59.3,22.319873710103707,114.1702756997638,12,2025/07/30 11:44:47+00,1,42.3
197902,2814,159 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-06-27,63.9,22.30716039004,114.17001310042428,12,2025/07/30 11:44:47+00,1,42.3
197903,2815,163 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-05-14,63.1,22.307082780346093,114.16999310040136,12,2025/07/30 11:44:47+00,1,42.3
200942,2878,162 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1961-02-01,65.3,22.307213789984477,114.1703166998559,12,2025/07/30 11:44:47+00,1,42.3
218015,3242,216 SHANGHAI ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1959-09-16,66.7,22.308187619962723,114.17011070024864,12,2025/07/30 11:44:47+00,1,42.3
290206,4637,9 MAN ON ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1958-08-05,67.8,22.323474529925647,114.16126969993672,12,2025/07/30 11:44:47+00,1,42.3
304932,5036,166 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1961-02-01,65.3,22.307136989680373,114.1702966000081,12,2025/07/30 11:44:47+00,1,42.3
497577,8126,114 SAI WAN HO ST,Eastern,Hong Kong,Tower,Residential/Composite,1963-02-23,63.3,22.281581550448266,114.22180479985172,12,2025/07/30 11:44:47+00,1,42.3
553970,8622,158 WING LOK ST WINSOME HSE,Central & Western,Hong Kong,Tower,Residential/Composite,1973-11-02,52.6,22.287306790176277,114.14921150001078,12,2025/07/30 11:44:47+00,1,42.3
619199,9582,12 SUN CHUN ST,Wan Chai,Hong Kong,Tower,Residential/Composite,1961-10-26,64.6,22.27817739976723,114.19240239995088,12,2025/07/30 11:44:47+00,1,42.3
673960,10085,69 WAN CHAI RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1965-08-20,60.8,22.27614106036168,114.17472669997731,12,2025/07/30 11:44:47+00,1,42.3
673994,10086,73 WAN CHAI RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1964-10-16,61.6,22.276215949606467,114.17477580026298,12,2025/07/30 11:44:47+00,1,42.3
1198387,19438,7 EASTBOURNE RD EASTBOURNE COURT,Kowloon City,Kowloon,Tower,Residential/Composite,1965-12-30,60.4,22.343800719927344,114.17692259979822,12,2025/07/30 11:44:47+00,1,42.3
1389355,21815,77 CHUNG ON ST,Tsuen Wan,New Territories,Tower,Others,,,22.36917403025734,114.11622510030816,12,2025/07/30 11:44:47+00,1,42.3
1390057,21825,85 CHUNG ON ST,Tsuen Wan,New Territories,Tower,Others,,,22.368985560235444,114.11610529981976,12,2025/07/30 11:44:47+00,1,42.3
1463699,23243,50 SMITHFIELD SMITHFIELD GARDEN BLK A-2,Central & Western,Hong Kong,Tower,Residential/Composite,1982-03-01,44.3,22.279158659944244,114.12926350011048,12,2025/07/30 11:44:47+00,1,42.3
1463963,23244,50 SMITHFIELD SMITHFIELD GARDEN BLK B-2,Central & Western,Hong Kong,Tower,Residential/Composite,1982-03-01,44.3,22.2789943798868,114.1292660002258,12,2025/07/30 11:44:47+00,1,42.3
1464019,23248,50 SMITHFIELD SMITHFIELD GARDEN BLK C-2,Central & Western,Hong Kong,Tower,Residential/Composite,1982-03-01,44.3,22.279018620213208,114.12912590024018,12,2025/07/30 11:44:47+00,1,42.3
1561425,24750,14 NAM SHING ST LEE YEE BUILDING,Tai Po,New Territories,Tower,Residential/Composite,1984-03-05,42.3,22.44798080996645,114.16570110032558,12,2025/07/30 11:44:47+00,1,42.3
1645937,26022,201 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-09-05,62.8,22.306272340096484,114.16978419958116,12,2025/07/30 11:44:47+00,1,42.3
1645972,26025,213 TEMPLE ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1966-09-01,59.8,22.305955880359647,114.16971079961375,12,2025/07/30 11:44:47+00,1,42.3
1986730,34629,58 HO PUI ST,Tsuen Wan,New Territories,Tower,Residential/Composite,1961-06-07,65.0,22.368591440442685,114.11550339976212,12,2025/07/30 11:44:47+00,1,42.3
5246619,39136,5 NAM TAU ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-01-24,64.4,22.31817782974309,114.16705990039418,12,2025/07/30 11:44:47+00,1,42.3
9468,312,14 ANCHOR ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1965-10-28,60.6,22.32023570971029,114.163903100148,11,2025/07/30 11:44:47+00,1,40.9
30316,612,161A FA YUEN ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1959-01-27,67.4,22.322473919935533,114.17037510003092,11,2025/07/30 11:44:47+00,1,40.9
30333,613,174B FA YUEN ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-03-28,64.2,22.32251997961345,114.17060259973027,11,2025/07/30 11:44:47+00,1,40.9
99660,1458,73A PORTLAND ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1964-10-28,61.6,22.314156260303207,114.16957669990484,11,2025/07/30 11:44:47+00,1,40.9
102310,1496,311 PORTLAND ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-09-11,63.7,22.32026597009849,114.1683960996004,11,2025/07/30 11:44:47+00,1,40.9
123564,1758,131 PARKES ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-03-21,64.2,22.306995580281864,114.17088930000124,11,2025/07/30 11:44:47+00,1,40.9
141617,2007,7 PENTLAND ST,Kowloon City,Kowloon,Tower,Residential/Composite,1956-04-07,70.2,22.32702298042625,114.18410870005653,11,2025/07/30 11:44:47+00,1,40.9
255933,3837,198A TONG MI RD,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-11-24,63.5,22.32399201961607,114.16529360041945,11,2025/07/30 11:44:47+00,1,40.9
291386,4687,50 RECLAMATION ST,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1962-03-07,64.2,22.30735623989858,114.169438900385,11,2025/07/30 11:44:47+00,1,40.9
351289,5812,1B EASTERN ST,Central & Western,Hong Kong,Tower,Residential/Composite,1963-04-27,63.1,22.28823421963358,114.14365740036874,11,2025/07/30 11:44:47+00,1,40.9
382446,6250,21 SANDS ST,Central & Western,Hong Kong,Tower,Residential/Composite,1960-04-02,66.2,22.282274600392554,114.13066070033108,11,2025/07/30 11:44:47+00,1,40.9
442235,7340,32 YIK YAM ST,Wan Chai,Hong Kong,Tower,Residential/Composite,1962-09-25,63.7,22.269322000410057,114.1842401000007,11,2025/07/30 11:44:47+00,1,40.9
489236,7985,20 BROOM RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1958-09-26,67.7,22.26458102999061,114.18753740043076,11,2025/07/30 11:44:47+00,1,40.9
728791,11152,59/99 SHAU KEI WAN MAIN ST E EASTWAY TOWERS TOWER 1,Eastern,Hong Kong,Tower,Residential/Composite,1976-11-11,49.6,22.27972156000203,114.23045190003518,11,2025/07/30 11:44:47+00,1,40.9
755663,11972,28 WUN SHA ST,Wan Chai,Hong Kong,Tower,Residential/Composite,1961-06-24,65.0,22.27829653026072,114.1928773004471,11,2025/07/30 11:44:47+00,1,40.9
1101914,17875,497A NATHAN RD LAI SHING BUILDING,Yau Tsim Mong,Kowloon,Tower,Residential/Composite,1963-09-06,62.7,22.31200182012793,114.17060209970724,11,2025/07/30 11:44:47+00,1,40.9
1189433,19283,122 UN CHAU ST,Sham Shui Po,Kowloon,Tower,Residential/Composite,1962-01-04,64.4,22.33406334015109,114.16132099996425,11,2025/07/30 11:44:47+00,1,40.9
1563924,24797,52 PO HEUNG ST MEI WAN BUILDING,Tai Po,New Territories,Tower,Residential/Composite,1970-12-09,55.5,22.44730673032137,114.16619270033289,11,2025/07/30 11:44:47+00,1,40.9
1663703,26295,6 WA FUNG ST,Kowloon City,Kowloon,Tower,Residential/Composite,1963-10-07,62.7,22.307432190343377,114.18258159996094,11,2025/07/30 11:44:47+00,1,40.9
