X,Y,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,NSEARCH01_EN,NSEARCH01_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE
12706227.3270878,2571609.39083859,1746,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1511618,37 WO TAI ST FANLING,1511618,37 WO TAI ST FANLING,TOW,TOW,6,6,839994,832677.7,22.49955497,114.14198199,2025/07/30 11:44:47+00
12711027.3771058,2545109.48131956,1747,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,632149,37/39 JARDINE'S BAZAAR,632149,37/39 JARDINE'S BAZAAR,TOW,TOW,1,1,815619.9,837115.9,22.27944766,114.18510216,2025/07/30 11:44:47+00
12710935.8267378,2543862.5734375,1748,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,441389,37/39 YIK YAM ST,441389,37/39 YIK YAM ST,TOW,TOW,1,1,814472.1,837031.2,22.26908243,114.18427887,2025/07/30 11:44:47+00
12708259.4598435,2551193.83422123,1749,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,218951,371 KI LUNG ST,218951,371 KI LUNG ST,TOW,TOW,1,1,821219.5,834554,22.3300147,114.16023709,2025/07/30 11:44:47+00
12709251.3936341,2549192.84178224,1750,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,214939,371 SHANGHAI ST,214939,371 SHANGHAI ST,TOW,TOW,2,2,819378.1,835471.9,22.31338684,114.16914759,2025/07/30 11:44:47+00
12706009.2981176,2545989.0030102,1751,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,367754,372/374 QUEEN'S RD W,367754,372/374 QUEEN'S RD W,TOW,TOW,1,1,816429.9,832470.4,22.28675873,114.14002359,2025/07/30 11:44:47+00
12711380.1564919,2550848.40515668,1752,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,304413,373 PRINCE EDWARD RD W,304413,373 PRINCE EDWARD RD W,TOW,TOW,1,1,820901.6,837442.1,22.32714399,114.18827071,2025/07/30 11:44:47+00
12707014.446969,2545927.40045478,1753,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,345375,377 QUEEN'S RD C,345375,377 QUEEN'S RD C,TOW,TOW,1,1,816373,833400.9,22.28624655,114.14905337,2025/07/30 11:44:47+00
12708271.4028339,2544698.42976642,1754,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,616809,38/38A KENNEDY RD,616809,38/38A KENNEDY RD,TOW,TOW,1,1,815241.6,834564.4,22.27603084,114.16034442,2025/07/30 11:44:47+00
12707345.2724558,2545525.15378505,1755,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,332358,38/40 ABERDEEN ST,332358,38/40 ABERDEEN ST,TOW,TOW,1,1,816002.7,833707.1,22.28290242,114.15202525,2025/07/30 11:44:47+00
12711063.670641,2545114.47667478,1756,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,635429,38/40 JARDINE'S BAZAAR,635429,38/40 JARDINE'S BAZAAR,TOW,TOW,1,1,815624.5,837149.5,22.27948884,114.18542771,2025/07/30 11:44:47+00
12711577.3761859,2551126.49164659,1757,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1229049,38/40 NAM KOK RD,1229049,38/40 NAM KOK RD,TOW,TOW,1,1,821157.5,837624.6,22.32945483,114.19004237,2025/07/30 11:44:47+00
12708687.1884328,2550613.4387104,1758,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5215900,38/40 SYCAMORE ST,5215900,38/40 SYCAMORE ST,TOW,TOW,2,2,820685.4,834949.8,22.32519211,114.16407985,2025/07/30 11:44:47+00
12705919.3149588,2545994.95617006,1759,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,357035,381/383 QUEEN'S RD W,357035,381/383 QUEEN'S RD W,TOW,TOW,2,2,816435.4,832387.1,22.28680821,114.13921514,2025/07/30 11:44:47+00
12709102.1577808,2549701.39280072,1760,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,293212,387/389 RECLAMATION ST,293212,387/389 RECLAMATION ST,TOW,TOW,17,17,819846.1,835333.8,22.31761275,114.16780728,2025/07/30 11:44:47+00
12711445.3183691,2550928.27668968,1761,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,299956,388/394 PRINCE EDWARD RD W,299956,388/394 PRINCE EDWARD RD W,TOW,TOW,2,2,820975.1,837502.4,22.32780827,114.18885568,2025/07/30 11:44:47+00
12708380.586027,2551222.53810628,1762,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,195710,38C/38D KWEILIN ST,195710,38C/38D KWEILIN ST,TOW,TOW,4,4,821245.9,834666.1,22.33025337,114.16132481,2025/07/30 11:44:47+00
12708422.8306578,2551270.25204855,1763,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,195827,38E/38H KWEILIN ST,195827,38E/38H KWEILIN ST,TOW,TOW,1,1,821289.8,834705.2,22.33064981,114.16170489,2025/07/30 11:44:47+00
12708852.7041449,2550857.53537603,1764,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,19945,39 APLIU ST,19945,39 APLIU ST,TOW,TOW,1,1,820910,835103,22.3272202,114.16556658,2025/07/30 11:44:47+00
12711885.219803,2544943.52118174,1765,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,620606,39 SUN CHUN ST,620606,39 SUN CHUN ST,TOW,TOW,1,1,815467.2,837910.1,22.27806787,114.19280803,2025/07/30 11:44:47+00
12706231.3288773,2571614.07052283,1766,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1511626,39 WO TAI ST FANLING,1511626,39 WO TAI ST FANLING,TOW,TOW,6,6,839998.3,832681.4,22.49959336,114.14201812,2025/07/30 11:44:47+00
12708679.3444954,2551373.84651806,1767,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,188685,39/41 UN CHAU ST,188685,39/41 UN CHAU ST,TOW,TOW,17,17,821385.1,834942.6,22.33151017,114.1640086,2025/07/30 11:44:47+00
12715184.7046279,2549499.07271442,1768,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,898462,39/49 HANG ON ST,898462,39/49 HANG ON ST,TOW,TOW,1,1,819660.6,840963.5,22.31593158,114.2224473,2025/07/30 11:44:47+00
12708878.7223752,2551165.41775539,1769,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,204938,4 FUK WING ST,204938,4 FUK WING ST,TOW,TOW,1,1,821193.3,835127.1,22.32977897,114.16579965,2025/07/30 11:44:47+00
12707560.412979,2545737.04035302,1770,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1807349,4 GILMAN'S BAZAAR,1807349,4 GILMAN'S BAZAAR,TOW,TOW,1,1,816197.7,833906.3,22.2846639,114.15395747,2025/07/30 11:44:47+00
12715762.2013298,2549186.36419254,1771,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1208274,4 TIN HEUNG ST,1208274,4 TIN HEUNG ST,TOW,TOW,79,79,819373,841498.1,22.31333289,114.22763559,2025/07/30 11:44:47+00
12707714.731756,2541441.85983118,1772,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,646780,4/5 SAI ON ST,646780,4/5 SAI ON ST,TOW,TOW,4,4,812243.7,834048.6,22.24895693,114.15534341,2025/07/30 11:44:47+00
12706956.8851714,2545855.9020104,1773,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,408969,4/5 WA LANE,408969,4/5 WA LANE,TOW,TOW,2,2,816307.2,833347.6,22.28565164,114.14853548,2025/07/30 11:44:47+00
12709293.9077527,2548075.6965058,1774,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,30996,40/44 BOWRING ST,30996,40/44 BOWRING ST,TOW,TOW,1,1,818350,835511.2,22.30410237,114.16952986,2025/07/30 11:44:47+00
12711762.1491507,2551131.25613985,1775,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1217851,40/46 TAK KU LING RD,1217851,40/46 TAK KU LING RD,TOW,TOW,1,1,821161.9,837795.6,22.32949448,114.19170234,2025/07/30 11:44:47+00
12709088.9721697,2549769.85306744,1776,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,293404,409 RECLAMATION ST,293404,409 RECLAMATION ST,TOW,TOW,1,1,819909.1,835321.6,22.31818184,114.16768835,2025/07/30 11:44:47+00
12706243.9829477,2571629.95946811,1777,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1511643,41 WO TAI ST FANLING,1511643,41 WO TAI ST FANLING,TOW,TOW,1,1,840012.9,832693.1,22.49972545,114.14213137,2025/07/30 11:44:47+00
12706972.3459149,2545781.2668585,1778,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,333094,41/43 SAI ST,333094,41/43 SAI ST,TOW,TOW,1,1,816238.5,833361.9,22.28503137,114.14867509,2025/07/30 11:44:47+00
12709408.9476645,2548485.56386111,1779,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,158103,41/43 WOOSUNG ST,158103,41/43 WOOSUNG ST,TOW,TOW,1,1,818727.2,835617.7,22.30750865,114.17056298,2025/07/30 11:44:47+00
12711579.1984045,2550957.93397384,1780,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,300515,424/426 PRINCE EDWARD RD W,300515,424/426 PRINCE EDWARD RD W,TOW,TOW,2,2,821002.4,837626.3,22.32805443,114.19005908,2025/07/30 11:44:47+00
12705580.4772396,2545901.54245898,1781,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1776815,425S/425T QUEEN'S RD W,1776815,425S/425T QUEEN'S RD W,TOW,TOW,6,6,816349.5,832073.4,22.28603184,114.13617155,2025/07/30 11:44:47+00
12705546.9885505,2545910.00759337,1782,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1777039,425Y/425Z QUEEN'S RD W,1777039,425Y/425Z QUEEN'S RD W,TOW,TOW,6,6,816357.3,832042.4,22.28610196,114.13587061,2025/07/30 11:44:47+00
12711590.7601533,2550958.80235892,1783,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1060817,428/430 PRINCE EDWARD RD W,1060817,428/430 PRINCE EDWARD RD W,TOW,TOW,1,1,821003.2,837637,22.32806177,114.19016241,2025/07/30 11:44:47+00
12709254.8415908,2549378.87729061,1784,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,223499,428/430 SHANGHAI ST,223499,428/430 SHANGHAI ST,TOW,TOW,2,2,819549.3,835475.1,22.31493259,114.16917898,2025/07/30 11:44:47+00
12711661.66136,2551158.86984433,1785,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1191980,43/47 SOUTH WALL RD,1191980,43/47 SOUTH WALL RD,TOW,TOW,1,1,821187.3,837702.6,22.32972456,114.19079981,2025/07/30 11:44:47+00
12711251.7201123,2549812.66028138,1786,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1256557,43/49 MAIDSTONE RD,1256557,43/49 MAIDSTONE RD,TOW,TOW,19,19,819948.5,837323.3,22.31853708,114.18711748,2025/07/30 11:44:47+00
12711275.1752285,2549945.6698436,1787,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1792026,438/440 MA TAU WAI RD,1792026,438/440 MA TAU WAI RD,TOW,TOW,1,1,820070.9,837345,22.31964274,114.1873274,2025/07/30 11:44:47+00
12703207.5906398,2555942.81625003,1788,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,942961,44/46 SAN TSUEN ST TSUEN WAN,942961,44/46 SAN TSUEN ST TSUEN WAN,TOW,TOW,5,5,825589.9,829880.5,22.36947083,114.11485563,2025/07/30 11:44:47+00
12709237.8169577,2548481.31808361,1789,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,14135,44/48 BATTERY ST,14135,44/48 BATTERY ST,TOW,TOW,6,6,818723.3,835459.3,22.30747303,114.16902623,2025/07/30 11:44:47+00
12707460.8619495,2545461.6172515,1790,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,311881,44/50 HOLLYWOOD RD,311881,44/50 HOLLYWOOD RD,TOW,TOW,4,4,815944.2,833814.1,22.28237424,114.15306339,2025/07/30 11:44:47+00
12711768.3191991,2551242.65005488,1791,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1173322,45 CARPENTER RD,1173322,45 CARPENTER RD,TOW,TOW,4,4,821264.4,837801.3,22.33042011,114.19175721,2025/07/30 11:44:47+00
12703251.9270175,2555889.78520957,1792,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1984639,45 HO PUI ST TSUEN WAN,1984639,45 HO PUI ST TSUEN WAN,TOW,TOW,1,1,825541.1,829921.5,22.36903066,114.11525328,2025/07/30 11:44:47+00
12708646.1689779,2551401.88279518,1793,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,188945,45 UN CHAU ST,188945,45 UN CHAU ST,TOW,TOW,7,7,821410.9,834911.9,22.33174361,114.1637111,2025/07/30 11:44:47+00
12715917.2995489,2544955.86021127,1794,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,500508,45/47 KAM WA ST,500508,45/47 KAM WA ST,TOW,TOW,1,1,815479.4,841643,22.2781709,114.22902868,2025/07/30 11:44:47+00
12706964.4621567,2545772.13935082,1795,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,333149,45/47 SAI ST,333149,45/47 SAI ST,TOW,TOW,2,2,816230.1,833354.6,22.28495573,114.14860415,2025/07/30 11:44:47+00
12703368.3003332,2556244.548932,1796,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,935370,45/47 TAI HO RD TSUEN WAN,935370,45/47 TAI HO RD TSUEN WAN,TOW,TOW,1,1,825867.4,830029.3,22.37197697,114.11629873,2025/07/30 11:44:47+00
12707472.4147884,2552424.43833477,1797,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,910232,456/462 CASTLE PEAK RD,910232,456/462 CASTLE PEAK RD,TOW,TOW,2,2,822351.9,833825.8,22.34024032,114.15316678,2025/07/30 11:44:47+00
12709196.5604769,2548226.50918722,1798,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,147216,46 JORDAN RD,147216,46 JORDAN RD,POD,POD,1,1,818488.8,835421.1,22.30535571,114.16865525,2025/07/30 11:44:47+00
12707447.3340847,2545624.68631867,1799,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,414253,46/48 GAGE ST,414253,46/48 GAGE ST,TOW,TOW,2,2,816094.3,833801.6,22.28372968,114.15294126,2025/07/30 11:44:47+00
12709441.4011599,2550154.45324263,1800,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,56788,46/48 MONG KOK RD,56788,46/48 MONG KOK RD,TOW,TOW,16,16,820263,835647.8,22.32137741,114.17085428,2025/07/30 11:44:47+00
12711700.4519606,2551149.41125318,1801,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1198695,46/48 SOUTH WALL RD,1198695,46/48 SOUTH WALL RD,TOW,TOW,2,2,821178.6,837738.5,22.32964579,114.19114773,2025/07/30 11:44:47+00
12709358.7876399,2549180.78513529,1802,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,103459,46/52 PORTLAND ST,103459,46/52 PORTLAND ST,TOW,TOW,32,32,819367,835571.3,22.31328624,114.17011293,2025/07/30 11:44:47+00
12709237.1176878,2549473.41613633,1803,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,224695,460 SHANGHAI ST,224695,460 SHANGHAI ST,TOW,TOW,1,1,819636.3,835458.7,22.315718,114.16901959,2025/07/30 11:44:47+00
12712836.8752644,2546573.69100762,1804,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,797401,461/475 KING'S RD,797401,461/475 KING'S RD,TOW,TOW,1,1,816967.8,838790.9,22.29161839,114.20135645,2025/07/30 11:44:47+00
12709498.0647982,2548862.07981445,1805,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,155056,462 NATHAN RD,155056,462 NATHAN RD,TOW,TOW,1,1,819073.7,835700.2,22.31063757,114.17136353,2025/07/30 11:44:47+00
12709235.8209135,2549478.30607052,1806,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,224827,462 SHANGHAI ST,224827,462 SHANGHAI ST,TOW,TOW,1,1,819640.8,835457.5,22.31575845,114.16900824,2025/07/30 11:44:47+00
12709047.144834,2549989.25372696,1807,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,294430,465/465A RECLAMATION ST,294430,465/465A RECLAMATION ST,TOW,TOW,1,1,820111,835282.9,22.32000527,114.16731292,2025/07/30 11:44:47+00
12709045.7397886,2549996.20851725,1808,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,294607,467/469 RECLAMATION ST,294607,467/469 RECLAMATION ST,TOW,TOW,16,16,820117.4,835281.6,22.32006266,114.16730055,2025/07/30 11:44:47+00
12706262.4329835,2545808.06227805,1809,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,415476,47/49 HIGH ST,415476,47/49 HIGH ST,TOW,TOW,3,3,816263.3,832704.7,22.28525422,114.14229705,2025/07/30 11:44:47+00
12711724.3303227,2551132.45529778,1810,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1213621,47/49 TAK KU LING RD,1213621,47/49 TAK KU LING RD,TOW,TOW,1,1,821163,837760.6,22.32950496,114.19136248,2025/07/30 11:44:47+00
12710684.4301718,2545188.47740252,1811,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,438486,470/472 LOCKHART RD,438486,470/472 LOCKHART RD,TOW,TOW,2,2,815692.6,836798.4,22.28010442,114.18202071,2025/07/30 11:44:47+00
12711764.3114495,2551143.64513442,1812,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1217949,48 TAK KU LING RD,1217949,48 TAK KU LING RD,TOW,TOW,1,1,821173.3,837797.6,22.32959777,114.19172163,2025/07/30 11:44:47+00
12707513.4655204,2545469.0130928,1813,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,368381,48/50 LYNDHURST TERRACE,368381,48/50 LYNDHURST TERRACE,TOW,TOW,2,2,815951,833862.8,22.28243614,114.15353541,2025/07/30 11:44:47+00
12709283.8414809,2548467.19456938,1814,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,291386,48/50 RECLAMATION ST,291386,48/50 RECLAMATION ST,TOW,TOW,11,11,818710.3,835501.9,22.30735624,114.16943894,2025/07/30 11:44:47+00
12703220.3471433,2555936.73388976,1815,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2336312,48/50 SAN TSUEN ST TSUEN WAN,2336312,48/50 SAN TSUEN ST TSUEN WAN,TOW,TOW,2,2,825584.3,829892.3,22.36942053,114.1149699,2025/07/30 11:44:47+00
12711246.929577,2549271.60698135,1816,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,101536,489 CHATHAM RD N,101536,489 CHATHAM RD N,TOW,TOW,2,2,819450.6,837318.9,22.31404067,114.18707445,2025/07/30 11:44:47+00
12711663.3912308,2551169.73742753,1817,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1192042,49 SOUTH WALL RD,1192042,49 SOUTH WALL RD,TOW,TOW,1,1,821197.3,837704.2,22.3298143,114.19081469,2025/07/30 11:44:47+00
12706168.0339637,2545762.84472248,1818,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,54420,49/49A BONHAM RD,54420,49/49A BONHAM RD,POD,POD,1,1,816221.7,832617.3,22.28487833,114.14144973,2025/07/30 11:44:47+00
12709197.6283099,2548459.36656218,1819,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,13425,49/51 BATTERY ST,13425,49/51 BATTERY ST,TOW,TOW,2,2,818703.1,835422.1,22.30729109,114.16866519,2025/07/30 11:44:47+00
12706957.6588273,2545761.81697364,1820,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,333198,49/51 SAI ST,333198,49/51 SAI ST,TOW,TOW,2,2,816220.6,833348.3,22.28486993,114.14854322,2025/07/30 11:44:47+00
12703361.8195619,2556233.45791769,1821,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2031618,49/51 TAI HO RD TSUEN WAN,2031618,49/51 TAI HO RD TSUEN WAN,TOW,TOW,1,1,825857.2,830023.3,22.3718853,114.11624042,2025/07/30 11:44:47+00
12709075.559362,2550018.48775268,1822,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,295271,490/492 RECLAMATION ST,295271,490/492 RECLAMATION ST,TOW,TOW,8,8,820137.9,835309.2,22.32024792,114.16756801,2025/07/30 11:44:47+00
12709214.85454,2549590.55805589,1823,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,225880,494/496 SHANGHAI ST,225880,494/496 SHANGHAI ST,TOW,TOW,1,1,819744.1,835438.1,22.31669186,114.16881986,2025/07/30 11:44:47+00
12709177.4720908,2549574.7992471,1824,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,217927,497 SHANGHAI ST,217927,497 SHANGHAI ST,TOW,TOW,5,5,819729.6,835403.5,22.31656032,114.16848372,2025/07/30 11:44:47+00
12709072.6410219,2550035.98347629,1825,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,295332,498 RECLAMATION ST,295332,498 RECLAMATION ST,TOW,TOW,1,1,820154,835306.5,22.32039288,114.16754163,2025/07/30 11:44:47+00
12709213.0172759,2549600.22936214,1826,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,226043,498/500 SHANGHAI ST,226043,498/500 SHANGHAI ST,TOW,TOW,2,2,819753,835436.4,22.31677202,114.16880312,2025/07/30 11:44:47+00
12707166.6772806,2545139.23274021,1827,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,405503,49B/49C ROBINSON RD,405503,49B/49C ROBINSON RD,TOW,TOW,1,1,815647.5,833541.7,22.27969513,114.15042032,2025/07/30 11:44:47+00
12706370.3247116,2545900.10792913,1828,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,647949,4A SECOND ST,647949,4A SECOND ST,TOW,TOW,1,1,816348,832804.6,22.2860192,114.14326632,2025/07/30 11:44:47+00
12710018.2808949,2547830.47712012,1829,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5204,5 AUSTIN AVE,5204,5 AUSTIN AVE,TOW,TOW,1,1,818124.3,836181.7,22.30206444,114.17603671,2025/07/30 11:44:47+00
12708559.9569124,2550042.02939292,1830,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,14592,5 BEECH ST,14592,5 BEECH ST,TOW,TOW,3,3,820159.6,834832,22.32044362,114.16293679,2025/07/30 11:44:47+00
12709090.4336436,2550620.20591376,1831,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1071924,5 PLAYING FIELD RD,1071924,5 PLAYING FIELD RD,TOW,TOW,1,1,820691.6,835323,22.32524826,114.16770229,2025/07/30 11:44:47+00
12704601.5899794,2572360.37541165,1832,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1684946,5 SAN KIN ST SHEUNG SHUI,1684946,5 SAN KIN ST SHEUNG SHUI,TOW,TOW,1,1,840684.6,831175.2,22.50578719,114.12737805,2025/07/30 11:44:47+00
12703357.7177143,2555949.94374844,1833,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2245859,5 YI PEI SQUARE TSUEN WAN,2245859,5 YI PEI SQUARE TSUEN WAN,TOW,TOW,5,5,825596.4,830019.4,22.36952973,114.11620378,2025/07/30 11:44:47+00
12703345.5127082,2555928.52336126,1834,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2245835,13 YI PEI SQUARE TSUEN WAN,2245835,13 YI PEI SQUARE TSUEN WAN,TOW,TOW,2,2,825576.7,830008.1,22.36935201,114.1160943,2025/07/30 11:44:47+00
